episodio,goal_id,tipo_episodio,resultado,pasos,reward,llego_estanteria
324,goal_04,exit,colision,1,-150.0,True
325,goal_04,exit,colision,1,-150.0,True
326,goal_04,exit,colision,1,-150.0,True
327,goal_04,exit,colision,1,-150.0,True
328,goal_04,exit,colision,1,-150.0,True
329,goal_04,exit,colision,1,-150.0,True
330,goal_04,exit,colision,1,-150.0,True
331,goal_04,exit,colision,1,-150.0,True
332,goal_04,exit,colision,1,-150.0,True
333,goal_04,exit,colision,1,-150.0,True
334,goal_04,exit,colision,1,-150.0,True
335,goal_04,exit,colision,1,-150.0,True
336,goal_04,exit,colision,1,-150.0,True
337,goal_04,exit,colision,1,-150.0,True
