episodio,goal_id,resultado,pasos_total,reward_total,llego_estanteria,llego_descarga,n_replans
356,goal_04,exito,3274,644.9,1,1,2
357,goal_04,col_return,2444,291.29,1,1,1
358,goal_04,exito,3280,645.16,1,1,2
359,goal_04,exito,3280,646.09,1,1,2
360,goal_04,col_return,2444,287.79,1,1,1
361,goal_04,exito,3296,646.07,1,1,2
362,goal_04,exito,3280,654.26,1,1,2
363,goal_04,col_exit,1193,35.65,1,0,0
364,goal_04,exito,3275,644.83,1,1,2
365,goal_04,col_exit,1228,37.8,1,0,0
366,goal_04,exito,3266,647.19,1,1,2
367,goal_04,col_exit,1237,38.87,1,0,0
368,goal_04,exito,3315,637.8,1,1,2
369,goal_04,col_exit,1187,32.01,1,0,1
370,goal_04,exito,3293,656.69,1,1,1
371,goal_04,col_exit,1207,31.92,1,0,1
372,goal_04,exito,3295,656.76,1,1,1
373,goal_04,col_exit,1183,34.04,1,0,0
374,goal_04,exito,3274,644.07,1,1,2
375,goal_04,col_return,2443,288.79,1,1,0
376,goal_04,col_return,2512,290.47,1,1,4
377,goal_04,col_exit,1150,26.63,1,0,2
378,goal_04,col_exit,1163,26.64,1,0,1
379,goal_04,exito,3219,660.69,1,1,1
380,goal_04,col_exit,1243,42.39,1,0,0
381,goal_04,col_exit,1145,24.13,1,0,2
382,goal_04,col_exit,1162,25.07,1,0,2
383,goal_04,exito,3211,664.49,1,1,0
384,goal_04,exito,3295,624.13,1,1,1
385,goal_04,col_exit,1242,40.5,1,0,0
386,goal_04,col_exit,1198,35.49,1,0,1
387,goal_04,exito,3224,649.64,1,1,2
388,goal_04,exito,3359,640.3,1,1,1
389,goal_04,col_exit,1225,36.76,1,0,0
390,goal_04,col_exit,1172,35.67,1,0,0
391,goal_04,col_exit,1144,24.6,1,0,2
392,goal_04,col_exit,1160,25.69,1,0,1
393,goal_04,exito,3206,662.96,1,1,0
394,goal_04,col_return,2516,280.0,1,1,1
395,goal_04,exito,3227,654.12,1,1,2
396,goal_04,col_exit,1178,20.13,1,0,3
397,goal_04,col_return,2484,286.11,1,1,3
398,goal_04,col_exit,1170,27.41,1,0,1
399,goal_04,col_exit,1181,30.42,1,0,1
400,goal_04,exito,3272,664.72,1,1,1
401,goal_05,col_exit,904,11.69,1,0,0
402,goal_05,col_return,2251,270.38,1,1,1
403,goal_05,col_return,2252,267.12,1,1,1
404,goal_05,col_return,2251,267.69,1,1,1
405,goal_05,col_return,2252,266.51,1,1,1
406,goal_05,col_return,2251,266.09,1,1,1
407,goal_05,col_exit,946,12.64,1,0,1
408,goal_05,col_return,2194,277.14,1,1,0
409,goal_05,exito,3023,598.88,1,1,4
410,goal_05,col_return,2249,272.12,1,1,1
411,goal_05,col_return,2243,270.07,1,1,2
412,goal_05,col_return,2261,261.55,1,1,3
413,goal_05,col_return,2251,273.38,1,1,1
414,goal_05,exito,2962,608.7,1,1,1
415,goal_05,exito,3123,611.03,1,1,5
416,goal_05,col_return,2204,270.22,1,1,2
417,goal_05,col_return,2179,275.4,1,1,0
418,goal_05,exito,2980,600.01,1,1,4
419,goal_05,col_exit,892,0.55,1,0,3
420,goal_05,col_return,2166,274.69,1,1,1
421,goal_05,exito,2943,616.07,1,1,1
422,goal_05,col_return,2386,258.17,1,1,6
423,goal_05,col_return,2157,269.95,1,1,1
424,goal_05,col_return,2231,276.59,1,1,1
425,goal_05,col_return,2254,264.44,1,1,3
426,goal_05,exito,2960,613.1,1,1,1
427,goal_05,col_exit,894,0.57,1,0,3
428,goal_05,col_return,2165,274.55,1,1,1
429,goal_05,col_return,2232,278.02,1,1,1
430,goal_05,exito,2947,614.78,1,1,1
431,goal_05,col_exit,901,1.78,1,0,3
432,goal_05,col_return,2197,271.15,1,1,2
433,goal_05,col_return,2206,268.7,1,1,1
434,goal_05,col_return,2247,273.39,1,1,1
435,goal_05,col_return,2252,273.41,1,1,1
436,goal_05,exito,2962,608.6,1,1,1
437,goal_05,exito,3123,611.11,1,1,5
438,goal_05,col_return,2205,270.06,1,1,2
439,goal_05,col_return,2178,275.44,1,1,0
440,goal_05,exito,2982,600.69,1,1,4
441,goal_05,col_exit,891,0.65,1,0,3
442,goal_05,col_return,2166,274.5,1,1,1
443,goal_05,col_return,2232,278.05,1,1,1
444,goal_05,exito,2946,616.86,1,1,1
445,goal_05,col_exit,907,-1.41,1,0,3
446,goal_05,col_return,2229,268.1,1,1,3
447,goal_05,col_return,2206,270.1,1,1,2
448,goal_05,col_return,2197,273.98,1,1,1
449,goal_05,col_return,2235,258.14,1,1,3
450,goal_05,col_return,2258,264.57,1,1,4
451,goal_05,col_return,2341,258.29,1,1,5
452,goal_05,col_return,2202,270.8,1,1,2
453,goal_05,col_return,2207,273.43,1,1,1
454,goal_05,col_return,2257,261.21,1,1,3
455,goal_05,col_return,2252,272.43,1,1,1
456,goal_05,exito,2960,609.85,1,1,1
457,goal_05,col_exit,896,-0.15,1,0,3
458,goal_05,col_return,2202,269.44,1,1,2
459,goal_05,col_return,2200,271.69,1,1,1
460,goal_05,col_return,2227,277.07,1,1,2
461,goal_05,exito,2956,613.2,1,1,1
462,goal_05,col_exit,889,2.87,1,0,2
463,goal_05,col_return,2173,274.52,1,1,1
464,goal_05,exito,2945,611.32,1,1,1
465,goal_05,col_exit,900,0.91,1,0,3
466,goal_05,col_return,2201,270.65,1,1,2
467,goal_05,col_return,2204,270.5,1,1,1
468,goal_05,col_return,2235,273.37,1,1,1
469,goal_05,col_return,2252,267.96,1,1,1
470,goal_05,exito,2962,608.71,1,1,1
471,goal_05,exito,3124,611.22,1,1,5
472,goal_05,col_return,2221,269.46,1,1,2
473,goal_05,col_return,2170,275.99,1,1,1
474,goal_05,col_return,2240,265.01,1,1,3
475,goal_05,exito,2979,600.0,1,1,4
476,goal_05,col_exit,867,3.65,1,0,2
477,goal_05,col_return,2170,275.36,1,1,1
478,goal_05,exito,2947,616.89,1,1,1
479,goal_05,col_exit,910,-1.56,1,0,3
480,goal_05,col_return,2222,267.85,1,1,2
481,goal_05,col_return,2206,270.64,1,1,2
482,goal_05,col_return,2195,272.2,1,1,0
483,goal_05,col_exit,879,2.44,1,0,3
484,goal_05,col_return,2168,273.57,1,1,2
485,goal_05,col_return,2210,277.16,1,1,2
486,goal_05,col_return,2262,260.5,1,1,3
487,goal_05,exito,2946,613.98,1,1,1
488,goal_05,col_exit,900,1.03,1,0,3
489,goal_05,col_return,2198,270.98,1,1,2
490,goal_05,col_return,2212,270.57,1,1,1
491,goal_05,col_return,2226,271.66,1,1,2
492,goal_05,col_return,2265,261.59,1,1,3
493,goal_05,exito,2960,608.97,1,1,1
494,goal_05,exito,3124,611.33,1,1,5
495,goal_05,col_return,2204,270.13,1,1,2
496,goal_05,col_return,2178,275.34,1,1,0
497,goal_05,exito,2980,600.37,1,1,4
498,goal_05,col_exit,892,0.7,1,0,3
499,goal_05,col_return,2167,274.53,1,1,1
500,goal_05,exito,2943,616.04,1,1,1
501,goal_06,col_exit,846,3.21,1,0,2
502,goal_06,col_return,2182,267.15,1,1,1
503,goal_06,col_return,2376,240.08,1,1,5
504,goal_06,col_return,2171,265.15,1,1,2
505,goal_06,col_return,2218,268.73,1,1,1
506,goal_06,exito,2937,606.0,1,1,3
507,goal_06,col_exit,837,3.92,1,0,2
508,goal_06,col_return,2185,273.42,1,1,1
509,goal_06,exito,3160,610.89,1,1,2
510,goal_06,col_return,2172,262.98,1,1,2
511,goal_06,col_return,2183,267.29,1,1,1
512,goal_06,col_return,2364,244.66,1,1,4
513,goal_06,col_return,2144,265.03,1,1,1
514,goal_06,exito,2950,602.64,1,1,3
515,goal_06,col_exit,838,3.12,1,0,2
516,goal_06,col_return,2200,272.93,1,1,1
517,goal_06,col_return,2316,257.12,1,1,4
518,goal_06,col_return,2163,271.32,1,1,0
519,goal_06,col_exit,856,-2.04,1,0,2
520,goal_06,col_return,2158,268.02,1,1,1
521,goal_06,col_return,2303,251.0,1,1,4
522,goal_06,col_return,2203,268.69,1,1,1
523,goal_06,exito,2950,601.02,1,1,3
524,goal_06,col_exit,834,2.36,1,0,1
525,goal_06,col_return,2201,273.04,1,1,1
526,goal_06,exito,3085,601.88,1,1,5
527,goal_06,col_return,2175,269.51,1,1,1
528,goal_06,exito,2950,600.04,1,1,3
529,goal_06,col_exit,837,4.19,1,0,2
530,goal_06,col_return,2204,271.92,1,1,1
531,goal_06,col_exit,855,-0.84,1,0,2
532,goal_06,col_return,2169,265.79,1,1,1
533,goal_06,exito,2945,603.57,1,1,3
534,goal_06,col_exit,840,2.23,1,0,2
535,goal_06,col_return,2172,271.82,1,1,0
536,goal_06,col_exit,869,-6.76,1,0,2
537,goal_06,col_return,2169,265.62,1,1,1
538,goal_06,exito,2945,598.51,1,1,3
539,goal_06,col_exit,835,1.39,1,0,1
540,goal_06,col_return,2190,269.02,1,1,1
541,goal_06,col_return,2323,255.63,1,1,4
542,goal_06,col_return,2170,270.92,1,1,1
543,goal_06,col_return,2332,254.83,1,1,4
544,goal_06,col_return,2166,272.9,1,1,1
545,goal_06,col_return,2339,255.6,1,1,4
546,goal_06,col_return,2161,270.95,1,1,1
547,goal_06,col_return,2345,255.22,1,1,4
548,goal_06,col_return,2164,269.38,1,1,1
549,goal_06,col_return,2141,257.49,1,1,3
550,goal_06,col_exit,861,1.43,1,0,1
551,goal_06,exito,2948,603.3,1,1,3
552,goal_06,col_exit,838,3.05,1,0,2
553,goal_06,col_return,2201,272.51,1,1,1
554,goal_06,col_return,2317,257.09,1,1,4
555,goal_06,col_return,2156,268.73,1,1,1
556,goal_06,col_exit,860,-2.73,1,0,2
557,goal_06,col_return,2160,268.01,1,1,0
558,goal_06,col_return,2303,251.13,1,1,4
559,goal_06,col_return,2203,268.62,1,1,1
560,goal_06,exito,2950,601.04,1,1,3
561,goal_06,col_exit,834,2.32,1,0,1
562,goal_06,col_return,2203,273.36,1,1,1
563,goal_06,col_return,2349,254.34,1,1,5
564,goal_06,col_return,2158,269.03,1,1,1
565,goal_06,exito,2985,597.93,1,1,3
566,goal_06,col_exit,849,-2.15,1,0,2
567,goal_06,col_return,2158,275.09,1,1,1
568,goal_06,col_return,2313,253.04,1,1,4
569,goal_06,col_return,2193,275.66,1,1,1
570,goal_06,col_return,2316,254.96,1,1,4
571,goal_06,col_return,2173,275.56,1,1,1
572,goal_06,col_exit,848,-0.85,1,0,2
573,goal_06,col_return,2158,269.41,1,1,1
574,goal_06,col_return,2141,257.5,1,1,3
575,goal_06,col_exit,861,1.42,1,0,1
576,goal_06,exito,2948,603.47,1,1,3
577,goal_06,col_exit,838,3.21,1,0,2
578,goal_06,col_return,2201,273.05,1,1,1
