episodio,goal_id,resultado,pasos_ap_ex,pasos_retorno,pasos_total,reward_ap_ex,reward_retorno,reward_total,llego_estanteria,llego_descarga
411,goal_05,exito,657,439,1096,233.79,143.19,376.98,1,1
412,goal_05,exito,657,403,1060,233.9,149.91,383.8,1,1
413,goal_05,exito,657,432,1089,233.85,143.69,377.54,1,1
414,goal_05,exito,657,404,1061,233.8,149.41,383.21,1,1
415,goal_05,exito,656,405,1061,233.78,149.48,383.26,1,1
416,goal_05,exito,657,405,1062,233.83,149.53,383.36,1,1
417,goal_05,exito,656,403,1059,233.78,149.98,383.76,1,1
418,goal_05,exito,657,438,1095,233.8,143.34,377.14,1,1
419,goal_05,exito,657,422,1079,233.94,144.41,378.34,1,1
420,goal_05,exito,657,406,1063,233.91,149.33,383.24,1,1
421,goal_05,exito,657,404,1061,233.86,149.52,383.37,1,1
422,goal_05,exito,657,442,1099,233.87,143.09,376.96,1,1
423,goal_05,exito,657,405,1062,233.89,149.5,383.39,1,1
424,goal_05,exito,656,406,1062,233.81,149.39,383.2,1,1
425,goal_05,exito,657,439,1096,233.89,143.25,377.14,1,1
426,goal_05,exito,657,437,1094,233.87,143.36,377.24,1,1
427,goal_05,exito,657,440,1097,233.85,143.32,377.17,1,1
428,goal_05,exito,657,405,1062,233.89,149.3,383.18,1,1
429,goal_05,exito,657,404,1061,233.78,149.42,383.2,1,1
430,goal_05,exito,657,403,1060,233.9,149.75,383.66,1,1
431,goal_05,exito,657,436,1093,233.87,143.4,377.27,1,1
432,goal_05,exito,657,405,1062,233.89,149.3,383.19,1,1
433,goal_05,exito,657,405,1062,233.88,149.48,383.36,1,1
434,goal_05,exito,657,403,1060,233.8,150.16,383.96,1,1
435,goal_05,exito,657,426,1083,233.86,144.05,377.91,1,1
436,goal_05,exito,656,406,1062,233.78,149.33,383.11,1,1
437,goal_05,exito,657,440,1097,233.8,143.24,377.04,1,1
438,goal_05,exito,657,427,1084,233.87,143.96,377.82,1,1
439,goal_05,exito,657,431,1088,233.84,143.59,377.43,1,1
440,goal_05,exito,657,430,1087,233.83,143.71,377.55,1,1
441,goal_05,exito,657,404,1061,233.87,149.68,383.55,1,1
442,goal_05,exito,657,406,1063,233.87,149.32,383.2,1,1
443,goal_05,exito,657,440,1097,233.88,143.3,377.19,1,1
444,goal_05,exito,656,405,1061,233.78,149.37,383.15,1,1
445,goal_05,exito,657,432,1089,233.84,143.63,377.47,1,1
446,goal_05,exito,657,442,1099,233.87,143.08,376.95,1,1
447,goal_05,exito,657,404,1061,233.89,149.49,383.38,1,1
448,goal_05,exito,657,440,1097,233.84,143.3,377.14,1,1
449,goal_05,exito,657,406,1063,233.87,149.33,383.2,1,1
450,goal_05,exito,657,431,1088,233.86,143.71,377.57,1,1
451,goal_05,exito,657,405,1062,233.79,149.44,383.24,1,1
452,goal_05,exito,657,406,1063,233.89,149.39,383.28,1,1
453,goal_05,exito,657,404,1061,233.84,149.41,383.26,1,1
454,goal_05,exito,656,431,1087,233.78,143.73,377.51,1,1
455,goal_05,exito,657,432,1089,233.9,143.53,377.43,1,1
456,goal_05,exito,657,443,1100,233.88,143.13,377.01,1,1
457,goal_05,exito,656,419,1075,233.78,144.64,378.42,1,1
458,goal_05,exito,657,406,1063,233.88,149.4,383.27,1,1
459,goal_05,exito,657,405,1062,233.9,149.36,383.26,1,1
460,goal_05,exito,657,436,1093,233.81,143.51,377.32,1,1
461,goal_05,exito,657,438,1095,233.94,143.33,377.26,1,1
462,goal_05,exito,657,406,1063,233.89,149.26,383.16,1,1
463,goal_05,exito,657,429,1086,233.85,143.84,377.68,1,1
464,goal_05,exito,657,433,1090,233.84,143.57,377.41,1,1
465,goal_05,exito,657,404,1061,233.91,149.59,383.51,1,1
466,goal_05,exito,657,425,1082,233.85,144.2,378.05,1,1
467,goal_05,exito,657,413,1070,233.89,145.27,379.16,1,1
468,goal_05,exito,657,404,1061,233.86,149.6,383.46,1,1
469,goal_05,exito,657,404,1061,233.88,149.52,383.4,1,1
470,goal_05,exito,657,406,1063,233.86,149.39,383.24,1,1
471,goal_05,exito,657,404,1061,233.93,149.52,383.45,1,1
472,goal_05,exito,657,405,1062,233.88,149.43,383.3,1,1
473,goal_05,exito,657,406,1063,233.86,149.45,383.31,1,1
474,goal_05,exito,657,405,1062,233.88,149.38,383.26,1,1
475,goal_05,exito,657,434,1091,233.88,143.58,377.45,1,1
476,goal_05,exito,657,404,1061,233.87,149.59,383.47,1,1
477,goal_05,exito,657,404,1061,233.93,149.6,383.53,1,1
478,goal_05,exito,657,431,1088,233.85,143.58,377.43,1,1
479,goal_05,exito,657,404,1061,233.85,149.42,383.27,1,1
480,goal_05,exito,657,405,1062,233.85,149.5,383.36,1,1
481,goal_05,exito,657,404,1061,233.88,149.41,383.29,1,1
482,goal_05,exito,657,405,1062,233.87,149.49,383.36,1,1
483,goal_05,exito,657,405,1062,233.89,149.38,383.27,1,1
484,goal_05,exito,657,433,1090,233.9,143.64,377.54,1,1
485,goal_05,exito,657,439,1096,233.91,143.22,377.13,1,1
486,goal_05,exito,657,404,1061,233.85,149.66,383.5,1,1
487,goal_05,exito,657,438,1095,233.88,143.21,377.09,1,1
488,goal_05,exito,657,438,1095,233.84,143.3,377.13,1,1
489,goal_05,exito,657,439,1096,233.8,143.19,376.99,1,1
490,goal_05,exito,657,406,1063,233.84,149.36,383.2,1,1
491,goal_05,exito,657,441,1098,233.89,143.14,377.03,1,1
492,goal_05,exito,657,404,1061,233.89,149.75,383.64,1,1
493,goal_05,exito,657,406,1063,233.89,149.33,383.22,1,1
494,goal_05,exito,657,437,1094,233.85,143.29,377.14,1,1
495,goal_05,exito,656,404,1060,233.79,149.33,383.12,1,1
496,goal_05,exito,657,404,1061,233.8,149.33,383.14,1,1
497,goal_05,exito,656,440,1096,233.77,143.2,376.97,1,1
498,goal_05,exito,657,437,1094,233.84,143.38,377.22,1,1
499,goal_05,exito,657,439,1096,233.9,143.25,377.15,1,1
500,goal_05,exito,657,431,1088,233.87,143.53,377.41,1,1
501,goal_06,exito,703,441,1144,239.48,143.2,382.67,1,1
502,goal_06,exito,703,444,1147,239.48,143.08,382.57,1,1
503,goal_06,exito,702,440,1142,239.26,143.22,382.48,1,1
504,goal_06,exito,703,430,1133,239.49,143.75,383.24,1,1
505,goal_06,exito,703,426,1129,239.48,144.07,383.55,1,1
506,goal_06,exito,702,435,1137,239.27,143.56,382.83,1,1
507,goal_06,exito,703,433,1136,239.48,143.5,382.99,1,1
508,goal_06,exito,703,413,1116,239.47,145.16,384.63,1,1
509,goal_06,exito,703,428,1131,239.47,143.87,383.34,1,1
510,goal_06,exito,702,405,1107,239.26,149.63,388.89,1,1
511,goal_06,exito,703,438,1141,239.48,143.34,382.82,1,1
512,goal_06,exito,703,429,1132,239.47,143.84,383.31,1,1
513,goal_06,exito,703,405,1108,239.48,149.3,388.77,1,1
514,goal_06,exito,703,404,1107,239.49,149.59,389.08,1,1
515,goal_06,exito,703,406,1109,239.49,149.33,388.82,1,1
516,goal_06,exito,703,404,1107,239.48,149.41,388.9,1,1
517,goal_06,exito,703,418,1121,239.47,144.71,384.18,1,1
518,goal_06,exito,703,418,1121,239.48,144.6,384.08,1,1
519,goal_06,exito,703,443,1146,239.47,143.14,382.61,1,1
520,goal_06,exito,703,403,1106,239.5,150.06,389.56,1,1
521,goal_06,exito,703,403,1106,239.5,149.78,389.28,1,1
522,goal_06,exito,703,436,1139,239.48,143.34,382.81,1,1
523,goal_06,exito,703,443,1146,239.49,143.11,382.6,1,1
524,goal_06,exito,702,423,1125,239.26,144.35,383.61,1,1
525,goal_06,exito,703,417,1120,239.48,144.83,384.31,1,1
526,goal_06,exito,703,405,1108,239.48,149.43,388.91,1,1
527,goal_06,exito,703,405,1108,239.49,149.38,388.87,1,1
528,goal_06,exito,703,427,1130,239.48,143.98,383.46,1,1
529,goal_06,exito,703,405,1108,239.49,149.33,388.82,1,1
530,goal_06,exito,703,430,1133,239.49,143.77,383.26,1,1
531,goal_06,exito,703,403,1106,239.49,149.78,389.26,1,1
532,goal_06,exito,703,439,1142,239.48,143.22,382.7,1,1
533,goal_06,exito,703,405,1108,239.48,149.48,388.96,1,1
534,goal_06,exito,703,405,1108,239.5,149.32,388.82,1,1
535,goal_06,exito,703,435,1138,239.49,143.45,382.94,1,1
536,goal_06,exito,703,426,1129,239.49,143.98,383.46,1,1
537,goal_06,exito,703,405,1108,239.5,149.42,388.91,1,1
538,goal_06,exito,703,405,1108,239.5,149.47,388.97,1,1
539,goal_06,exito,703,425,1128,239.49,144.14,383.63,1,1
540,goal_06,exito,703,433,1136,239.48,143.64,383.12,1,1
541,goal_06,exito,703,405,1108,239.48,149.32,388.8,1,1
542,goal_06,exito,703,405,1108,239.49,149.43,388.92,1,1
543,goal_06,exito,703,434,1137,239.49,143.38,382.86,1,1
544,goal_06,exito,703,437,1140,239.48,143.3,382.78,1,1
545,goal_06,exito,702,405,1107,239.26,149.45,388.7,1,1
546,goal_06,exito,703,406,1109,239.47,149.31,388.77,1,1
547,goal_06,exito,703,443,1146,239.47,143.06,382.53,1,1
548,goal_06,exito,703,438,1141,239.49,143.29,382.78,1,1
549,goal_06,exito,702,433,1135,239.27,143.49,382.76,1,1
550,goal_06,exito,703,444,1147,239.5,143.18,382.68,1,1
551,goal_06,exito,703,404,1107,239.48,149.52,389.0,1,1
552,goal_06,exito,703,416,1119,239.49,144.99,384.47,1,1
553,goal_06,exito,703,427,1130,239.47,144.05,383.52,1,1
554,goal_06,exito,702,405,1107,239.26,149.44,388.7,1,1
555,goal_06,exito,702,443,1145,239.27,143.08,382.34,1,1
556,goal_06,exito,703,428,1131,239.49,143.9,383.39,1,1
557,goal_06,exito,703,404,1107,239.49,149.35,388.84,1,1
558,goal_06,exito,703,438,1141,239.49,143.35,382.84,1,1
559,goal_06,exito,703,404,1107,239.48,149.6,389.08,1,1
560,goal_06,exito,703,437,1140,239.49,143.26,382.75,1,1
561,goal_06,exito,703,439,1142,239.49,143.3,382.79,1,1
562,goal_06,exito,703,404,1107,239.47,149.37,388.84,1,1
563,goal_06,exito,703,405,1108,239.48,149.36,388.84,1,1
564,goal_06,exito,703,403,1106,239.5,149.75,389.26,1,1
565,goal_06,exito,703,433,1136,239.49,143.53,383.02,1,1
566,goal_06,exito,703,405,1108,239.49,149.23,388.71,1,1
567,goal_06,exito,703,405,1108,239.48,149.48,388.96,1,1
568,goal_06,exito,703,431,1134,239.49,143.58,383.07,1,1
569,goal_06,exito,702,403,1105,239.26,150.21,389.47,1,1
570,goal_06,exito,702,405,1107,239.26,149.21,388.47,1,1
571,goal_06,exito,702,431,1133,239.25,143.61,382.86,1,1
572,goal_06,exito,703,405,1108,239.49,149.37,388.87,1,1
573,goal_06,exito,703,405,1108,239.49,149.38,388.87,1,1
574,goal_06,exito,703,405,1108,239.48,149.36,388.84,1,1
575,goal_06,exito,703,431,1134,239.48,143.57,383.05,1,1
576,goal_06,exito,703,434,1137,239.46,143.5,382.96,1,1
577,goal_06,exito,703,405,1108,239.47,149.49,388.96,1,1
578,goal_06,exito,703,442,1145,239.48,143.11,382.59,1,1
579,goal_06,exito,703,431,1134,239.47,143.77,383.24,1,1
580,goal_06,exito,702,438,1140,239.27,143.33,382.59,1,1
581,goal_06,exito,703,423,1126,239.48,144.29,383.76,1,1
582,goal_06,exito,703,405,1108,239.48,149.64,389.12,1,1
583,goal_06,exito,703,406,1109,239.48,149.39,388.88,1,1
584,goal_06,exito,703,404,1107,239.48,149.44,388.92,1,1
585,goal_06,exito,702,437,1139,239.26,143.21,382.47,1,1
586,goal_06,exito,703,405,1108,239.48,149.55,389.03,1,1
587,goal_06,exito,703,403,1106,239.5,149.91,389.4,1,1
588,goal_06,exito,703,403,1106,239.48,149.71,389.19,1,1
589,goal_06,exito,703,404,1107,239.48,149.47,388.95,1,1
590,goal_06,exito,703,444,1147,239.47,143.09,382.56,1,1
591,goal_06,exito,702,404,1106,239.26,149.45,388.71,1,1
592,goal_06,exito,702,405,1107,239.27,149.49,388.76,1,1
593,goal_06,exito,703,435,1138,239.46,143.44,382.9,1,1
594,goal_06,exito,703,422,1125,239.47,144.47,383.94,1,1
595,goal_06,exito,703,404,1107,239.47,149.68,389.16,1,1
596,goal_06,exito,703,404,1107,239.49,149.46,388.95,1,1
597,goal_06,exito,703,403,1106,239.47,149.69,389.16,1,1
598,goal_06,exito,703,406,1109,239.47,149.3,388.77,1,1
599,goal_06,exito,702,405,1107,239.26,149.37,388.63,1,1
600,goal_06,exito,702,404,1106,239.27,149.34,388.61,1,1
601,goal_07,exito,834,432,1266,262.9,143.71,406.61,1,1
602,goal_07,exito,834,405,1239,262.9,149.42,412.32,1,1
603,goal_07,exito,834,404,1238,262.92,149.52,412.43,1,1
604,goal_07,exito,834,405,1239,262.89,149.63,412.53,1,1
605,goal_07,exito,834,441,1275,262.91,143.2,406.12,1,1
606,goal_07,exito,834,404,1238,262.9,149.68,412.58,1,1
607,goal_07,exito,834,430,1264,262.91,143.73,406.64,1,1
608,goal_07,exito,834,405,1239,262.9,149.3,412.19,1,1
609,goal_07,exito,834,435,1269,262.9,143.39,406.29,1,1
610,goal_07,exito,834,442,1276,262.89,143.07,405.96,1,1
611,goal_07,exito,834,404,1238,262.89,149.28,412.18,1,1
612,goal_07,exito,834,443,1277,262.9,143.05,405.95,1,1
613,goal_07,exito,834,433,1267,262.89,143.46,406.35,1,1
614,goal_07,exito,834,406,1240,262.9,149.42,412.32,1,1
615,goal_07,exito,834,404,1238,262.9,149.34,412.24,1,1
616,goal_07,exito,834,404,1238,262.9,149.52,412.42,1,1
617,goal_07,exito,834,405,1239,262.89,149.39,412.28,1,1
618,goal_07,exito,834,404,1238,262.9,149.41,412.32,1,1
619,goal_07,exito,834,404,1238,262.89,149.35,412.24,1,1
620,goal_07,exito,834,406,1240,262.9,149.32,412.21,1,1
621,goal_07,exito,834,420,1254,262.91,144.45,407.36,1,1
622,goal_07,exito,834,438,1272,262.89,143.29,406.18,1,1
623,goal_07,exito,834,421,1255,262.9,144.59,407.49,1,1
624,goal_07,exito,834,406,1240,262.91,149.4,412.3,1,1
625,goal_07,exito,834,443,1277,262.91,143.05,405.96,1,1
626,goal_07,exito,834,406,1240,262.9,149.33,412.22,1,1
627,goal_07,exito,834,437,1271,262.9,143.37,406.27,1,1
628,goal_07,exito,834,405,1239,262.89,149.3,412.2,1,1
629,goal_07,exito,834,405,1239,262.9,149.29,412.19,1,1
630,goal_07,exito,834,405,1239,262.9,149.44,412.34,1,1
631,goal_07,exito,834,433,1267,262.92,143.65,406.56,1,1
632,goal_07,exito,834,404,1238,262.91,149.36,412.26,1,1
633,goal_07,exito,834,405,1239,262.9,149.36,412.26,1,1
634,goal_07,exito,834,404,1238,262.9,149.53,412.43,1,1
635,goal_07,exito,834,405,1239,262.9,149.56,412.46,1,1
636,goal_07,exito,834,422,1256,262.91,144.33,407.23,1,1
637,goal_07,exito,834,405,1239,262.9,149.42,412.32,1,1
638,goal_07,exito,834,406,1240,262.91,149.41,412.33,1,1
639,goal_07,exito,834,403,1237,262.89,150.01,412.89,1,1
640,goal_07,exito,834,437,1271,262.91,143.36,406.27,1,1
641,goal_07,exito,834,427,1261,262.9,143.95,406.85,1,1
642,goal_07,exito,834,444,1278,262.9,143.1,406.0,1,1
643,goal_07,exito,834,443,1277,262.91,143.05,405.96,1,1
644,goal_07,exito,834,405,1239,262.89,149.32,412.21,1,1
645,goal_07,exito,834,404,1238,262.9,149.52,412.42,1,1
646,goal_07,exito,834,405,1239,262.91,149.44,412.34,1,1
647,goal_07,exito,834,405,1239,262.91,149.32,412.23,1,1
648,goal_07,exito,834,435,1269,262.89,143.57,406.46,1,1
649,goal_07,exito,834,421,1255,262.9,144.63,407.53,1,1
650,goal_07,exito,834,443,1277,262.9,143.05,405.95,1,1
651,goal_07,exito,834,406,1240,262.9,149.33,412.23,1,1
652,goal_07,exito,834,404,1238,262.9,149.53,412.43,1,1
653,goal_07,exito,834,405,1239,262.9,149.57,412.47,1,1
654,goal_07,exito,834,438,1272,262.91,143.33,406.24,1,1
655,goal_07,exito,834,406,1240,262.9,149.34,412.24,1,1
656,goal_07,exito,834,403,1237,262.9,149.93,412.83,1,1
657,goal_07,exito,834,434,1268,262.9,143.39,406.29,1,1
658,goal_07,exito,834,436,1270,262.89,143.29,406.19,1,1
659,goal_07,exito,834,439,1273,262.9,143.16,406.06,1,1
660,goal_07,exito,834,406,1240,262.89,149.32,412.21,1,1
661,goal_07,exito,834,405,1239,262.91,149.32,412.23,1,1
662,goal_07,exito,834,406,1240,262.9,149.39,412.29,1,1
663,goal_07,exito,834,430,1264,262.91,143.73,406.64,1,1
664,goal_07,exito,834,405,1239,262.9,149.24,412.14,1,1
665,goal_07,exito,834,404,1238,262.89,149.34,412.23,1,1
666,goal_07,exito,834,405,1239,262.89,149.36,412.25,1,1
667,goal_07,exito,834,437,1271,262.91,143.3,406.2,1,1
668,goal_07,exito,834,439,1273,262.9,143.13,406.03,1,1
669,goal_07,exito,834,425,1259,262.89,144.06,406.96,1,1
670,goal_07,exito,834,405,1239,262.9,149.39,412.29,1,1
671,goal_07,exito,834,432,1266,262.91,143.67,406.58,1,1
672,goal_07,exito,834,405,1239,262.91,149.48,412.38,1,1
673,goal_07,exito,834,441,1275,262.9,143.17,406.07,1,1
674,goal_07,exito,834,441,1275,262.9,143.09,405.99,1,1
675,goal_07,exito,834,431,1265,262.89,143.77,406.66,1,1
676,goal_07,exito,834,430,1264,262.91,143.85,406.76,1,1
677,goal_07,exito,834,427,1261,262.91,144.0,406.91,1,1
678,goal_07,exito,834,428,1262,262.91,143.96,406.87,1,1
679,goal_07,exito,834,405,1239,262.9,149.46,412.37,1,1
680,goal_07,exito,834,406,1240,262.9,149.31,412.21,1,1
681,goal_07,exito,834,405,1239,262.91,149.31,412.23,1,1
682,goal_07,exito,834,415,1249,262.9,144.84,407.74,1,1
683,goal_07,exito,834,437,1271,262.89,143.3,406.19,1,1
684,goal_07,exito,834,405,1239,262.89,149.64,412.53,1,1
685,goal_07,exito,834,439,1273,262.9,143.14,406.04,1,1
686,goal_07,exito,834,434,1268,262.88,143.59,406.47,1,1
687,goal_07,exito,834,431,1265,262.91,143.8,406.71,1,1
688,goal_07,exito,834,435,1269,262.91,143.51,406.41,1,1
689,goal_07,exito,834,437,1271,262.9,143.44,406.35,1,1
690,goal_07,exito,834,406,1240,262.9,149.31,412.22,1,1
691,goal_07,exito,834,405,1239,262.9,149.57,412.47,1,1
692,goal_07,exito,834,404,1238,262.9,149.52,412.41,1,1
693,goal_07,exito,834,442,1276,262.9,143.06,405.96,1,1
694,goal_07,exito,834,404,1238,262.9,149.52,412.42,1,1
695,goal_07,exito,834,405,1239,262.9,149.44,412.34,1,1
696,goal_07,exito,834,438,1272,262.9,143.29,406.19,1,1
697,goal_07,exito,834,406,1240,262.9,149.4,412.3,1,1
698,goal_07,exito,834,431,1265,262.9,143.74,406.64,1,1
699,goal_07,exito,834,403,1237,262.9,149.69,412.59,1,1
700,goal_07,exito,834,433,1267,262.9,143.46,406.36,1,1
701,goal_08,exito,866,434,1300,243.12,143.53,386.65,1,1
702,goal_08,exito,866,404,1270,243.17,149.28,392.45,1,1
703,goal_08,exito,867,403,1270,243.38,149.61,392.99,1,1
704,goal_08,exito,866,405,1271,243.12,149.39,392.5,1,1
705,goal_08,exito,866,404,1270,243.16,149.61,392.77,1,1
706,goal_08,exito,866,424,1290,243.12,144.25,387.37,1,1
707,goal_08,exito,866,403,1269,243.16,149.58,392.73,1,1
708,goal_08,exito,866,405,1271,243.14,149.63,392.77,1,1
709,goal_08,exito,866,403,1269,243.17,149.76,392.94,1,1
710,goal_08,exito,866,435,1301,243.18,143.58,386.76,1,1
711,goal_08,exito,866,404,1270,243.17,149.65,392.82,1,1
712,goal_08,exito,866,406,1272,243.18,149.35,392.53,1,1
713,goal_08,exito,867,404,1271,243.39,149.35,392.73,1,1
714,goal_08,exito,868,419,1287,243.35,144.58,387.93,1,1
715,goal_08,exito,868,437,1305,243.28,143.45,386.73,1,1
716,goal_08,exito,866,404,1270,243.11,149.6,392.71,1,1
717,goal_08,exito,868,416,1284,243.34,144.84,388.18,1,1
718,goal_08,exito,866,440,1306,243.13,143.42,386.55,1,1
719,goal_08,exito,866,405,1271,243.17,149.39,392.56,1,1
720,goal_08,exito,866,434,1300,243.18,143.38,386.56,1,1
721,goal_08,exito,866,436,1302,243.14,143.3,386.44,1,1
722,goal_08,exito,866,405,1271,243.12,149.38,392.51,1,1
723,goal_08,exito,868,405,1273,243.34,149.38,392.72,1,1
724,goal_08,exito,866,440,1306,243.2,143.46,386.66,1,1
725,goal_08,exito,866,403,1269,243.17,149.86,393.03,1,1
726,goal_08,exito,866,441,1307,243.21,143.57,386.78,1,1
727,goal_08,exito,868,436,1304,243.35,143.49,386.85,1,1
728,goal_08,exito,866,405,1271,243.12,149.24,392.36,1,1
729,goal_08,exito,866,405,1271,243.18,149.34,392.52,1,1
730,goal_08,exito,866,442,1308,243.2,143.17,386.36,1,1
731,goal_08,exito,866,406,1272,243.16,149.27,392.43,1,1
732,goal_08,exito,866,404,1270,243.13,149.59,392.71,1,1
733,goal_08,exito,868,405,1273,243.34,149.36,392.7,1,1
734,goal_08,exito,866,434,1300,243.21,143.4,386.61,1,1
735,goal_08,exito,866,404,1270,243.19,149.8,392.99,1,1
736,goal_08,exito,866,436,1302,243.14,143.31,386.45,1,1
737,goal_08,exito,868,437,1305,243.31,143.34,386.66,1,1
738,goal_08,exito,868,404,1272,243.35,149.47,392.81,1,1
739,goal_08,exito,867,405,1272,243.38,149.3,392.68,1,1
740,goal_08,exito,866,439,1305,243.19,143.32,386.51,1,1
741,goal_08,exito,866,444,1310,243.11,143.17,386.28,1,1
742,goal_08,exito,866,440,1306,243.21,143.46,386.67,1,1
743,goal_08,exito,866,404,1270,243.16,149.51,392.67,1,1
744,goal_08,exito,866,436,1302,243.22,143.44,386.66,1,1
745,goal_08,exito,866,441,1307,243.13,143.15,386.28,1,1
746,goal_08,exito,866,405,1271,243.19,149.38,392.57,1,1
747,goal_08,exito,866,405,1271,243.17,149.25,392.43,1,1
748,goal_08,exito,868,403,1271,243.31,149.96,393.27,1,1
749,goal_08,exito,866,405,1271,243.17,149.37,392.55,1,1
750,goal_08,exito,868,443,1311,243.31,143.17,386.48,1,1
751,goal_08,exito,866,405,1271,243.13,149.47,392.6,1,1
752,goal_08,exito,866,403,1269,243.12,149.85,392.97,1,1
753,goal_08,exito,866,420,1286,243.14,144.54,387.68,1,1
754,goal_08,exito,866,439,1305,243.2,143.3,386.5,1,1
755,goal_08,exito,866,404,1270,243.14,149.35,392.48,1,1
756,goal_08,exito,866,442,1308,243.2,143.11,386.31,1,1
757,goal_08,exito,866,420,1286,243.2,144.46,387.66,1,1
758,goal_08,exito,866,430,1296,243.2,143.78,386.98,1,1
759,goal_08,exito,866,430,1296,243.2,143.74,386.94,1,1
760,goal_08,exito,866,404,1270,243.14,149.34,392.48,1,1
761,goal_08,exito,866,405,1271,243.19,149.45,392.64,1,1
762,goal_08,exito,866,442,1308,243.14,143.0,386.14,1,1
763,goal_08,exito,866,405,1271,243.19,149.49,392.68,1,1
764,goal_08,exito,866,427,1293,243.19,144.05,387.24,1,1
765,goal_08,exito,868,422,1290,243.34,144.3,387.63,1,1
766,goal_08,exito,866,428,1294,243.12,143.79,386.91,1,1
767,goal_08,exito,866,441,1307,243.12,143.23,386.35,1,1
768,goal_08,exito,866,405,1271,243.19,149.24,392.43,1,1
769,goal_08,exito,866,439,1305,243.14,143.29,386.43,1,1
770,goal_08,exito,867,428,1295,243.38,143.97,387.36,1,1
771,goal_08,exito,866,444,1310,243.12,143.12,386.24,1,1
772,goal_08,exito,866,426,1292,243.13,143.97,387.11,1,1
773,goal_08,exito,868,429,1297,243.29,143.77,387.06,1,1
774,goal_08,exito,866,428,1294,243.17,143.81,386.97,1,1
775,goal_08,exito,866,435,1301,243.13,143.46,386.58,1,1
776,goal_08,exito,868,405,1273,243.31,149.38,392.7,1,1
777,goal_08,exito,868,433,1301,243.34,143.55,386.9,1,1
778,goal_08,exito,866,405,1271,243.13,149.35,392.48,1,1
779,goal_08,exito,866,403,1269,243.18,150.0,393.18,1,1
780,goal_08,exito,867,435,1302,243.38,143.5,386.88,1,1
781,goal_08,exito,868,425,1293,243.35,144.05,387.41,1,1
782,goal_08,exito,868,403,1271,243.35,149.78,393.14,1,1
783,goal_08,exito,868,403,1271,243.34,149.91,393.25,1,1
784,goal_08,exito,866,403,1269,243.1,149.7,392.8,1,1
785,goal_08,exito,866,442,1308,243.12,143.17,386.29,1,1
786,goal_08,exito,866,427,1293,243.2,143.96,387.16,1,1
787,goal_08,exito,866,442,1308,243.19,143.11,386.3,1,1
788,goal_08,exito,866,403,1269,243.13,149.86,392.99,1,1
789,goal_08,exito,867,425,1292,243.39,144.06,387.45,1,1
790,goal_08,exito,868,405,1273,243.35,149.24,392.59,1,1
791,goal_08,exito,866,404,1270,243.19,149.48,392.68,1,1
792,goal_08,exito,866,406,1272,243.2,149.31,392.51,1,1
793,goal_08,exito,868,405,1273,243.29,149.42,392.71,1,1
794,goal_08,exito,866,443,1309,243.19,143.18,386.37,1,1
795,goal_08,exito,866,404,1270,243.18,149.59,392.78,1,1
796,goal_08,exito,866,436,1302,243.14,143.28,386.43,1,1
797,goal_08,exito,868,438,1306,243.35,143.23,386.58,1,1
798,goal_08,exito,866,439,1305,243.18,143.22,386.39,1,1
799,goal_08,exito,866,417,1283,243.16,144.81,387.97,1,1
800,goal_08,exito,866,405,1271,243.19,149.47,392.66,1,1
801,goal_09,col_exit,840,0,840,-16.28,0.0,-16.28,1,0
802,goal_09,col_exit,844,0,844,-16.19,0.0,-16.19,1,0
803,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
804,goal_09,col_exit,844,0,844,-16.18,0.0,-16.18,1,0
805,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
806,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
807,goal_09,col_exit,844,0,844,-16.18,0.0,-16.18,1,0
808,goal_09,col_exit,844,0,844,-16.22,0.0,-16.22,1,0
809,goal_09,col_exit,844,0,844,-16.17,0.0,-16.17,1,0
810,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
811,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
812,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
813,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
814,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
815,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
816,goal_09,col_exit,844,0,844,-16.19,0.0,-16.19,1,0
817,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
818,goal_09,col_exit,844,0,844,-16.18,0.0,-16.18,1,0
819,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
820,goal_09,col_exit,844,0,844,-16.19,0.0,-16.19,1,0
821,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
822,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
823,goal_09,col_exit,844,0,844,-16.19,0.0,-16.19,1,0
824,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
825,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
826,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
827,goal_09,col_exit,844,0,844,-16.2,0.0,-16.2,1,0
828,goal_09,col_exit,844,0,844,-16.21,0.0,-16.21,1,0
829,goal_09,col_exit,844,0,844,-16.19,0.0,-16.19,1,0
