episodio,goal_id,resultado,pasos_ap_ex,pasos_retorno,pasos_total,reward_ap_ex,reward_retorno,reward_total,llego_estanteria,llego_descarga
379,goal_04,col_retorno,1677,5,1682,384.15,-150.89,233.26,1,1
380,goal_04,col_retorno,1678,21,1699,384.34,-154.25,230.09,1,1
381,goal_04,col_retorno,1677,1,1678,384.2,-150.0,234.2,1,1
382,goal_04,col_retorno,1678,4,1682,384.31,-150.68,233.63,1,1
383,goal_04,col_retorno,1678,14,1692,384.32,-153.24,231.08,1,1
384,goal_04,col_retorno,1677,2,1679,384.27,-150.15,234.12,1,1
385,goal_04,col_retorno,1678,2,1680,384.3,-150.17,234.13,1,1
386,goal_04,col_retorno,1678,20,1698,384.3,-154.76,229.54,1,1
387,goal_04,col_retorno,1678,3,1681,384.37,-150.45,233.92,1,1
388,goal_04,col_retorno,1678,13,1691,384.31,-153.69,230.62,1,1
389,goal_04,col_retorno,1678,2,1680,384.34,-150.17,234.17,1,1
390,goal_04,col_retorno,1678,23,1701,384.31,-154.72,229.59,1,1
391,goal_04,col_retorno,1677,1,1678,384.19,-150.0,234.19,1,1
392,goal_04,col_retorno,1678,1,1679,384.3,-150.0,234.3,1,1
393,goal_04,col_retorno,1677,16,1693,384.2,-153.42,230.78,1,1
394,goal_04,col_retorno,1677,2,1679,384.26,-150.22,234.04,1,1
395,goal_04,col_retorno,1678,1,1679,384.32,-150.0,234.32,1,1
396,goal_04,col_retorno,1678,25,1703,384.31,-155.13,229.18,1,1
397,goal_04,col_retorno,1677,1,1678,384.19,-150.0,234.19,1,1
398,goal_04,col_retorno,1678,1,1679,384.31,-150.0,234.31,1,1
399,goal_04,col_retorno,1677,20,1697,384.12,-153.98,230.14,1,1
400,goal_04,col_retorno,1677,1,1678,384.19,-150.0,234.19,1,1
401,goal_05,col_exit,389,0,389,-56.79,0.0,-56.79,1,0
402,goal_05,col_retorno,647,83,730,232.77,-158.23,74.54,1,1
403,goal_05,col_exit,384,0,384,-56.85,0.0,-56.85,1,0
404,goal_05,col_retorno,647,101,748,232.77,-159.53,73.24,1,1
405,goal_05,col_exit,395,0,395,-55.66,0.0,-55.66,1,0
406,goal_05,col_retorno,647,92,739,232.77,-158.82,73.96,1,1
407,goal_05,col_exit,372,0,372,-58.5,0.0,-58.5,1,0
408,goal_05,col_retorno,646,97,743,232.53,-159.94,72.59,1,1
409,goal_05,col_exit,375,0,375,-58.95,0.0,-58.95,1,0
410,goal_05,col_retorno,646,89,735,232.53,-157.52,75.01,1,1
411,goal_05,col_exit,386,0,386,-57.01,0.0,-57.01,1,0
412,goal_05,col_retorno,647,84,731,232.77,-158.18,74.59,1,1
413,goal_05,col_exit,379,0,379,-57.99,0.0,-57.99,1,0
414,goal_05,col_retorno,647,109,756,232.78,-158.6,74.18,1,1
415,goal_05,col_exit,388,0,388,-57.14,0.0,-57.14,1,0
416,goal_05,col_retorno,647,88,735,232.77,-158.07,74.69,1,1
417,goal_05,col_exit,374,0,374,-58.12,0.0,-58.12,1,0
418,goal_05,col_retorno,646,97,743,232.53,-158.46,74.08,1,1
419,goal_05,col_exit,386,0,386,-57.39,0.0,-57.39,1,0
420,goal_05,col_retorno,647,89,736,232.77,-159.77,73.0,1,1
421,goal_05,col_exit,375,0,375,-58.65,0.0,-58.65,1,0
422,goal_05,col_retorno,646,105,751,232.54,-158.08,74.46,1,1
423,goal_05,col_exit,392,0,392,-56.35,0.0,-56.35,1,0
424,goal_05,col_retorno,647,93,740,232.77,-159.04,73.73,1,1
425,goal_05,col_exit,370,0,370,-58.75,0.0,-58.75,1,0
426,goal_05,col_retorno,646,94,740,232.53,-159.21,73.33,1,1
427,goal_05,col_exit,382,0,382,-57.87,0.0,-57.87,1,0
428,goal_05,col_retorno,647,91,738,232.77,-159.4,73.37,1,1
429,goal_05,col_exit,380,0,380,-57.64,0.0,-57.64,1,0
430,goal_05,col_retorno,647,84,731,232.77,-158.39,74.37,1,1
431,goal_05,col_exit,378,0,378,-58.18,0.0,-58.18,1,0
432,goal_05,col_retorno,647,98,745,232.77,-155.22,77.56,1,1
433,goal_05,col_exit,399,0,399,-55.85,0.0,-55.85,1,0
434,goal_05,col_retorno,647,88,735,232.76,-158.76,74.01,1,1
435,goal_05,col_exit,384,0,384,-57.02,0.0,-57.02,1,0
436,goal_05,col_retorno,647,91,738,232.76,-158.55,74.22,1,1
437,goal_05,col_exit,382,0,382,-57.38,0.0,-57.38,1,0
438,goal_05,col_retorno,647,76,723,232.77,-156.21,76.55,1,1
439,goal_05,col_exit,387,0,387,-56.26,0.0,-56.26,1,0
440,goal_05,col_retorno,647,107,754,232.77,-157.72,75.05,1,1
441,goal_05,col_exit,390,0,390,-56.69,0.0,-56.69,1,0
442,goal_05,col_retorno,647,83,730,232.77,-155.51,77.25,1,1
443,goal_05,col_exit,379,0,379,-58.75,0.0,-58.75,1,0
444,goal_05,col_retorno,646,82,728,232.53,-156.17,76.36,1,1
445,goal_05,col_exit,397,0,397,-54.66,0.0,-54.66,1,0
446,goal_05,col_retorno,647,86,733,232.77,-158.3,74.47,1,1
447,goal_05,col_exit,382,0,382,-57.24,0.0,-57.24,1,0
448,goal_05,col_retorno,647,109,756,232.76,-159.36,73.41,1,1
449,goal_05,col_exit,387,0,387,-57.3,0.0,-57.3,1,0
450,goal_05,col_retorno,647,92,739,232.76,-158.77,73.99,1,1
451,goal_05,col_exit,371,0,371,-58.61,0.0,-58.61,1,0
452,goal_05,col_retorno,646,79,725,232.53,-154.17,78.36,1,1
453,goal_05,col_exit,393,0,393,-56.15,0.0,-56.15,1,0
454,goal_05,col_retorno,647,85,732,232.77,-156.22,76.54,1,1
455,goal_05,col_exit,390,0,390,-56.23,0.0,-56.23,1,0
456,goal_05,col_retorno,647,83,730,232.77,-158.13,74.64,1,1
457,goal_05,col_exit,380,0,380,-57.63,0.0,-57.63,1,0
458,goal_05,col_retorno,647,88,735,232.77,-155.9,76.87,1,1
459,goal_05,col_exit,424,0,424,-52.53,0.0,-52.53,1,0
460,goal_05,col_retorno,648,75,723,232.56,-157.07,75.49,1,1
461,goal_05,col_exit,370,0,370,-58.8,0.0,-58.8,1,0
462,goal_05,col_retorno,646,88,734,232.53,-157.26,75.27,1,1
463,goal_05,col_exit,396,0,396,-55.51,0.0,-55.51,1,0
464,goal_05,col_retorno,647,78,725,232.77,-157.04,75.73,1,1
465,goal_05,col_exit,386,0,386,-56.46,0.0,-56.46,1,0
466,goal_05,col_retorno,647,98,745,232.77,-158.07,74.7,1,1
467,goal_05,col_exit,398,0,398,-55.1,0.0,-55.1,1,0
468,goal_05,col_retorno,647,90,737,232.77,-157.93,74.84,1,1
469,goal_05,col_exit,373,0,373,-58.18,0.0,-58.18,1,0
470,goal_05,col_retorno,646,87,733,232.54,-157.89,74.64,1,1
471,goal_05,col_exit,388,0,388,-56.28,0.0,-56.28,1,0
472,goal_05,col_retorno,647,86,733,232.77,-157.52,75.25,1,1
473,goal_05,col_exit,386,0,386,-56.71,0.0,-56.71,1,0
474,goal_05,col_retorno,647,86,733,232.76,-159.11,73.65,1,1
475,goal_05,col_exit,376,0,376,-58.66,0.0,-58.66,1,0
476,goal_05,col_retorno,646,96,742,232.55,-155.23,77.31,1,1
477,goal_05,col_exit,402,0,402,-55.47,0.0,-55.47,1,0
478,goal_05,col_retorno,647,88,735,232.77,-158.73,74.03,1,1
479,goal_05,col_exit,384,0,384,-57.03,0.0,-57.03,1,0
480,goal_05,col_retorno,647,95,742,232.76,-160.31,72.46,1,1
481,goal_05,col_exit,378,0,378,-58.01,0.0,-58.01,1,0
482,goal_05,col_retorno,647,86,733,232.77,-158.69,74.08,1,1
483,goal_05,col_exit,377,0,377,-58.24,0.0,-58.24,1,0
484,goal_05,col_retorno,646,109,755,232.55,-158.48,74.06,1,1
485,goal_05,col_exit,389,0,389,-56.89,0.0,-56.89,1,0
486,goal_05,col_retorno,647,84,731,232.77,-155.66,77.11,1,1
487,goal_05,col_exit,378,0,378,-58.99,0.0,-58.99,1,0
488,goal_05,col_retorno,646,99,745,232.52,-159.13,73.39,1,1
489,goal_05,col_exit,381,0,381,-58.36,0.0,-58.36,1,0
490,goal_05,col_retorno,646,79,725,232.52,-155.54,76.98,1,1
491,goal_05,col_exit,390,0,390,-56.0,0.0,-56.0,1,0
492,goal_05,col_retorno,647,96,743,232.78,-159.44,73.34,1,1
493,goal_05,col_exit,368,0,368,-59.81,0.0,-59.81,1,0
494,goal_05,col_retorno,646,100,746,232.54,-155.74,76.8,1,1
495,goal_05,col_exit,395,0,395,-55.75,0.0,-55.75,1,0
496,goal_05,col_retorno,647,88,735,232.77,-158.41,74.35,1,1
497,goal_05,col_exit,383,0,383,-57.29,0.0,-57.29,1,0
498,goal_05,col_retorno,647,89,736,232.77,-157.49,75.28,1,1
499,goal_05,col_exit,386,0,386,-57.03,0.0,-57.03,1,0
500,goal_05,col_retorno,647,79,726,232.77,-157.15,75.63,1,1
501,goal_06,col_exit,419,0,419,-53.01,0.0,-53.01,1,0
502,goal_06,col_exit,490,0,490,-44.13,0.0,-44.13,1,0
503,goal_06,col_exit,517,0,517,-39.63,0.0,-39.63,1,0
504,goal_06,col_exit,552,0,552,-35.55,0.0,-35.55,1,0
505,goal_06,col_exit,550,0,550,-35.4,0.0,-35.4,1,0
506,goal_06,col_exit,560,0,560,-34.74,0.0,-34.74,1,0
507,goal_06,col_exit,558,0,558,-35.17,0.0,-35.17,1,0
508,goal_06,col_exit,559,0,559,-34.06,0.0,-34.06,1,0
509,goal_06,col_exit,558,0,558,-34.11,0.0,-34.11,1,0
510,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
511,goal_06,col_exit,555,0,555,-34.69,0.0,-34.69,1,0
512,goal_06,col_exit,562,0,562,-33.32,0.0,-33.32,1,0
513,goal_06,col_exit,582,0,582,-32.27,0.0,-32.27,1,0
514,goal_06,col_exit,561,0,561,-34.78,0.0,-34.78,1,0
515,goal_06,col_exit,560,0,560,-34.72,0.0,-34.72,1,0
516,goal_06,col_exit,558,0,558,-34.99,0.0,-34.99,1,0
517,goal_06,col_exit,559,0,559,-33.92,0.0,-33.92,1,0
518,goal_06,col_exit,558,0,558,-34.11,0.0,-34.11,1,0
519,goal_06,col_exit,557,0,557,-34.31,0.0,-34.31,1,0
520,goal_06,col_exit,555,0,555,-34.69,0.0,-34.69,1,0
521,goal_06,col_exit,568,0,568,-32.15,0.0,-32.15,1,0
522,goal_06,col_exit,578,0,578,-33.37,0.0,-33.37,1,0
523,goal_06,col_exit,565,0,565,-33.88,0.0,-33.88,1,0
524,goal_06,col_exit,555,0,555,-35.56,0.0,-35.56,1,0
525,goal_06,col_exit,558,0,558,-34.76,0.0,-34.76,1,0
526,goal_06,col_exit,560,0,560,-33.73,0.0,-33.73,1,0
527,goal_06,col_exit,557,0,557,-34.42,0.0,-34.42,1,0
528,goal_06,col_exit,556,0,556,-34.5,0.0,-34.5,1,0
529,goal_06,col_exit,556,0,556,-34.5,0.0,-34.5,1,0
530,goal_06,col_exit,570,0,570,-31.75,0.0,-31.75,1,0
531,goal_06,col_exit,577,0,577,-33.21,0.0,-33.21,1,0
532,goal_06,col_exit,563,0,563,-34.23,0.0,-34.23,1,0
533,goal_06,col_exit,556,0,556,-35.55,0.0,-35.55,1,0
534,goal_06,col_exit,559,0,559,-34.36,0.0,-34.36,1,0
535,goal_06,col_exit,559,0,559,-33.92,0.0,-33.92,1,0
536,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
537,goal_06,col_exit,556,0,556,-34.49,0.0,-34.49,1,0
538,goal_06,col_exit,555,0,555,-34.67,0.0,-34.67,1,0
539,goal_06,col_exit,576,0,576,-31.6,0.0,-31.6,1,0
540,goal_06,col_exit,574,0,574,-32.56,0.0,-32.56,1,0
541,goal_06,col_exit,560,0,560,-34.93,0.0,-34.93,1,0
542,goal_06,col_exit,557,0,557,-35.56,0.0,-35.56,1,0
543,goal_06,col_exit,559,0,559,-34.23,0.0,-34.23,1,0
544,goal_06,col_exit,558,0,558,-34.12,0.0,-34.12,1,0
545,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
546,goal_06,col_exit,556,0,556,-34.5,0.0,-34.5,1,0
547,goal_06,col_exit,558,0,558,-34.1,0.0,-34.1,1,0
548,goal_06,col_exit,578,0,578,-32.32,0.0,-32.32,1,0
549,goal_06,col_exit,569,0,569,-33.39,0.0,-33.39,1,0
550,goal_06,col_exit,560,0,560,-34.75,0.0,-34.75,1,0
551,goal_06,col_exit,558,0,558,-35.17,0.0,-35.17,1,0
552,goal_06,col_exit,559,0,559,-34.07,0.0,-34.07,1,0
553,goal_06,col_exit,558,0,558,-34.11,0.0,-34.11,1,0
554,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
555,goal_06,col_exit,555,0,555,-34.69,0.0,-34.69,1,0
556,goal_06,col_exit,562,0,562,-33.33,0.0,-33.33,1,0
557,goal_06,col_exit,582,0,582,-32.28,0.0,-32.28,1,0
558,goal_06,col_exit,561,0,561,-34.79,0.0,-34.79,1,0
559,goal_06,col_exit,560,0,560,-34.72,0.0,-34.72,1,0
560,goal_06,col_exit,558,0,558,-34.99,0.0,-34.99,1,0
561,goal_06,col_exit,559,0,559,-33.92,0.0,-33.92,1,0
562,goal_06,col_exit,558,0,558,-34.11,0.0,-34.11,1,0
563,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
564,goal_06,col_exit,555,0,555,-34.69,0.0,-34.69,1,0
565,goal_06,col_exit,568,0,568,-32.15,0.0,-32.15,1,0
566,goal_06,col_exit,578,0,578,-33.37,0.0,-33.37,1,0
567,goal_06,col_exit,565,0,565,-33.88,0.0,-33.88,1,0
568,goal_06,col_exit,555,0,555,-35.56,0.0,-35.56,1,0
569,goal_06,col_exit,558,0,558,-34.76,0.0,-34.76,1,0
570,goal_06,col_exit,560,0,560,-33.73,0.0,-33.73,1,0
571,goal_06,col_exit,557,0,557,-34.42,0.0,-34.42,1,0
572,goal_06,col_exit,556,0,556,-34.49,0.0,-34.49,1,0
573,goal_06,col_exit,556,0,556,-34.5,0.0,-34.5,1,0
574,goal_06,col_exit,570,0,570,-31.75,0.0,-31.75,1,0
575,goal_06,col_exit,577,0,577,-33.21,0.0,-33.21,1,0
576,goal_06,col_exit,563,0,563,-34.23,0.0,-34.23,1,0
577,goal_06,col_exit,556,0,556,-35.55,0.0,-35.55,1,0
578,goal_06,col_exit,559,0,559,-34.36,0.0,-34.36,1,0
579,goal_06,col_exit,559,0,559,-33.92,0.0,-33.92,1,0
580,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
581,goal_06,col_exit,556,0,556,-34.5,0.0,-34.5,1,0
582,goal_06,col_exit,555,0,555,-34.67,0.0,-34.67,1,0
583,goal_06,col_exit,576,0,576,-31.59,0.0,-31.59,1,0
584,goal_06,col_exit,574,0,574,-32.56,0.0,-32.56,1,0
585,goal_06,col_exit,560,0,560,-34.93,0.0,-34.93,1,0
586,goal_06,col_exit,557,0,557,-35.56,0.0,-35.56,1,0
587,goal_06,col_exit,559,0,559,-34.23,0.0,-34.23,1,0
588,goal_06,col_exit,558,0,558,-34.11,0.0,-34.11,1,0
589,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
590,goal_06,col_exit,556,0,556,-34.5,0.0,-34.5,1,0
591,goal_06,col_exit,558,0,558,-34.1,0.0,-34.1,1,0
592,goal_06,col_exit,578,0,578,-32.32,0.0,-32.32,1,0
593,goal_06,col_exit,569,0,569,-33.39,0.0,-33.39,1,0
594,goal_06,col_exit,560,0,560,-34.76,0.0,-34.76,1,0
595,goal_06,col_exit,558,0,558,-35.17,0.0,-35.17,1,0
596,goal_06,col_exit,559,0,559,-34.07,0.0,-34.07,1,0
597,goal_06,col_exit,558,0,558,-34.11,0.0,-34.11,1,0
598,goal_06,col_exit,557,0,557,-34.3,0.0,-34.3,1,0
599,goal_06,col_exit,555,0,555,-34.69,0.0,-34.69,1,0
600,goal_06,col_exit,562,0,562,-33.32,0.0,-33.32,1,0
601,goal_07,col_exit,630,0,630,-19.52,0.0,-19.52,1,0
602,goal_07,col_exit,597,0,597,-23.97,0.0,-23.97,1,0
603,goal_07,col_exit,572,0,572,-27.54,0.0,-27.54,1,0
604,goal_07,col_exit,579,0,579,-26.06,0.0,-26.06,1,0
605,goal_07,col_exit,575,0,575,-26.73,0.0,-26.73,1,0
606,goal_07,col_exit,561,0,561,-28.63,0.0,-28.63,1,0
607,goal_07,col_exit,561,0,561,-29.95,0.0,-29.95,1,0
608,goal_07,col_exit,561,0,561,-29.43,0.0,-29.43,1,0
609,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
610,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
611,goal_07,col_exit,556,0,556,-29.56,0.0,-29.56,1,0
612,goal_07,col_exit,567,0,567,-28.53,0.0,-28.53,1,0
613,goal_07,col_exit,574,0,574,-27.12,0.0,-27.12,1,0
614,goal_07,col_exit,565,0,565,-27.85,0.0,-27.85,1,0
615,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
616,goal_07,col_exit,563,0,563,-30.96,0.0,-30.96,1,0
617,goal_07,col_exit,558,0,558,-29.22,0.0,-29.22,1,0
618,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
619,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
620,goal_07,col_exit,557,0,557,-29.43,0.0,-29.43,1,0
621,goal_07,col_exit,572,0,572,-27.43,0.0,-27.43,1,0
622,goal_07,col_exit,571,0,571,-27.7,0.0,-27.7,1,0
623,goal_07,col_exit,562,0,562,-28.44,0.0,-28.44,1,0
624,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
625,goal_07,col_exit,564,0,564,-31.15,0.0,-31.15,1,0
626,goal_07,col_exit,558,0,558,-29.23,0.0,-29.23,1,0
627,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
628,goal_07,col_exit,556,0,556,-29.63,0.0,-29.63,1,0
629,goal_07,col_exit,559,0,559,-28.89,0.0,-28.89,1,0
630,goal_07,col_exit,574,0,574,-27.12,0.0,-27.12,1,0
631,goal_07,col_exit,570,0,570,-27.9,0.0,-27.9,1,0
632,goal_07,col_exit,560,0,560,-28.83,0.0,-28.83,1,0
633,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
634,goal_07,col_exit,564,0,564,-31.21,0.0,-31.21,1,0
635,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
636,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
637,goal_07,col_exit,555,0,555,-29.77,0.0,-29.77,1,0
638,goal_07,col_exit,564,0,564,-28.33,0.0,-28.33,1,0
639,goal_07,col_exit,573,0,573,-27.32,0.0,-27.32,1,0
640,goal_07,col_exit,569,0,569,-28.09,0.0,-28.09,1,0
641,goal_07,col_exit,558,0,558,-29.22,0.0,-29.22,1,0
642,goal_07,col_exit,559,0,559,-29.83,0.0,-29.83,1,0
643,goal_07,col_exit,561,0,561,-30.04,0.0,-30.04,1,0
644,goal_07,col_exit,557,0,557,-29.44,0.0,-29.44,1,0
645,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
646,goal_07,col_exit,556,0,556,-29.56,0.0,-29.56,1,0
647,goal_07,col_exit,567,0,567,-29.21,0.0,-29.21,1,0
648,goal_07,col_exit,575,0,575,-26.93,0.0,-26.93,1,0
649,goal_07,col_exit,565,0,565,-27.85,0.0,-27.85,1,0
650,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
651,goal_07,col_exit,561,0,561,-30.73,0.0,-30.73,1,0
652,goal_07,col_exit,560,0,560,-29.68,0.0,-29.68,1,0
653,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
654,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
655,goal_07,col_exit,555,0,555,-29.82,0.0,-29.82,1,0
656,goal_07,col_exit,567,0,567,-28.38,0.0,-28.38,1,0
657,goal_07,col_exit,574,0,574,-27.12,0.0,-27.12,1,0
658,goal_07,col_exit,565,0,565,-27.85,0.0,-27.85,1,0
659,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
660,goal_07,col_exit,563,0,563,-30.93,0.0,-30.93,1,0
661,goal_07,col_exit,558,0,558,-29.22,0.0,-29.22,1,0
662,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
663,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
664,goal_07,col_exit,557,0,557,-29.43,0.0,-29.43,1,0
665,goal_07,col_exit,572,0,572,-27.43,0.0,-27.43,1,0
666,goal_07,col_exit,571,0,571,-27.7,0.0,-27.7,1,0
667,goal_07,col_exit,562,0,562,-28.44,0.0,-28.44,1,0
668,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
669,goal_07,col_exit,564,0,564,-31.16,0.0,-31.16,1,0
670,goal_07,col_exit,558,0,558,-29.21,0.0,-29.21,1,0
671,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
672,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
673,goal_07,col_exit,559,0,559,-28.89,0.0,-28.89,1,0
674,goal_07,col_exit,574,0,574,-27.12,0.0,-27.12,1,0
675,goal_07,col_exit,570,0,570,-27.9,0.0,-27.9,1,0
676,goal_07,col_exit,560,0,560,-28.83,0.0,-28.83,1,0
677,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
678,goal_07,col_exit,564,0,564,-31.22,0.0,-31.22,1,0
679,goal_07,col_exit,557,0,557,-29.43,0.0,-29.43,1,0
680,goal_07,col_exit,556,0,556,-29.63,0.0,-29.63,1,0
681,goal_07,col_exit,555,0,555,-29.77,0.0,-29.77,1,0
682,goal_07,col_exit,564,0,564,-28.33,0.0,-28.33,1,0
683,goal_07,col_exit,573,0,573,-27.32,0.0,-27.32,1,0
684,goal_07,col_exit,569,0,569,-28.09,0.0,-28.09,1,0
685,goal_07,col_exit,558,0,558,-29.22,0.0,-29.22,1,0
686,goal_07,col_exit,559,0,559,-29.84,0.0,-29.84,1,0
687,goal_07,col_exit,561,0,561,-30.04,0.0,-30.04,1,0
688,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
689,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
690,goal_07,col_exit,556,0,556,-29.56,0.0,-29.56,1,0
691,goal_07,col_exit,567,0,567,-29.21,0.0,-29.21,1,0
692,goal_07,col_exit,575,0,575,-26.93,0.0,-26.93,1,0
693,goal_07,col_exit,565,0,565,-27.85,0.0,-27.85,1,0
694,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
695,goal_07,col_exit,561,0,561,-30.74,0.0,-30.74,1,0
696,goal_07,col_exit,560,0,560,-29.68,0.0,-29.68,1,0
697,goal_07,col_exit,557,0,557,-29.42,0.0,-29.42,1,0
698,goal_07,col_exit,556,0,556,-29.62,0.0,-29.62,1,0
699,goal_07,col_exit,555,0,555,-29.81,0.0,-29.81,1,0
700,goal_07,col_exit,567,0,567,-28.38,0.0,-28.38,1,0
701,goal_08,col_approach,460,0,460,-95.58,0.0,-95.58,0,0
702,goal_08,col_approach,506,0,506,-89.6,0.0,-89.6,0,0
703,goal_08,col_approach,545,0,545,-85.18,0.0,-85.18,0,0
704,goal_08,col_approach,556,0,556,-85.54,0.0,-85.54,0,0
705,goal_08,col_retorno,846,89,935,243.14,-157.3,85.84,1,1
706,goal_08,col_approach,363,0,363,-109.48,0.0,-109.48,0,0
707,goal_08,col_approach,456,0,456,-96.61,0.0,-96.61,0,0
708,goal_08,col_approach,516,0,516,-89.87,0.0,-89.87,0,0
709,goal_08,col_approach,554,0,554,-84.95,0.0,-84.95,0,0
710,goal_08,col_approach,560,0,560,-84.14,0.0,-84.14,0,0
711,goal_08,col_approach,557,0,557,-84.88,0.0,-84.88,0,0
712,goal_08,col_approach,555,0,555,-85.73,0.0,-85.73,0,0
713,goal_08,col_approach,555,0,555,-85.69,0.0,-85.69,0,0
714,goal_08,col_retorno,847,93,940,242.93,-159.51,83.43,1,1
715,goal_08,col_approach,360,0,360,-109.6,0.0,-109.6,0,0
716,goal_08,col_approach,455,0,455,-96.69,0.0,-96.69,0,0
717,goal_08,col_approach,517,0,517,-89.78,0.0,-89.78,0,0
718,goal_08,col_approach,554,0,554,-84.97,0.0,-84.97,0,0
719,goal_08,col_approach,558,0,558,-84.52,0.0,-84.52,0,0
720,goal_08,col_approach,557,0,557,-85.14,0.0,-85.14,0,0
721,goal_08,col_approach,555,0,555,-85.75,0.0,-85.75,0,0
722,goal_08,col_approach,570,0,570,-84.04,0.0,-84.04,0,0
723,goal_08,col_retorno,842,80,922,244.21,-158.0,86.22,1,1
724,goal_08,col_approach,362,0,362,-109.15,0.0,-109.15,0,0
725,goal_08,col_approach,455,0,455,-96.67,0.0,-96.67,0,0
726,goal_08,col_approach,519,0,519,-90.09,0.0,-90.09,0,0
727,goal_08,col_approach,554,0,554,-84.45,0.0,-84.45,0,0
728,goal_08,col_approach,558,0,558,-84.56,0.0,-84.56,0,0
729,goal_08,col_approach,556,0,556,-85.46,0.0,-85.46,0,0
730,goal_08,col_approach,555,0,555,-85.71,0.0,-85.71,0,0
731,goal_08,col_retorno,846,93,939,243.01,-159.05,83.96,1,1
732,goal_08,col_approach,360,0,360,-109.72,0.0,-109.72,0,0
733,goal_08,col_approach,455,0,455,-96.77,0.0,-96.77,0,0
734,goal_08,col_approach,510,0,510,-89.9,0.0,-89.9,0,0
735,goal_08,col_approach,554,0,554,-84.53,0.0,-84.53,0,0
736,goal_08,col_approach,564,0,564,-83.9,0.0,-83.9,0,0
737,goal_08,col_approach,559,0,559,-84.52,0.0,-84.52,0,0
738,goal_08,col_approach,556,0,556,-85.57,0.0,-85.57,0,0
739,goal_08,col_approach,554,0,554,-85.72,0.0,-85.72,0,0
740,goal_08,col_retorno,848,84,932,243.26,-156.66,86.59,1,1
741,goal_08,col_approach,365,0,365,-108.88,0.0,-108.88,0,0
742,goal_08,col_approach,457,0,457,-96.44,0.0,-96.44,0,0
743,goal_08,col_approach,515,0,515,-89.29,0.0,-89.29,0,0
744,goal_08,col_approach,555,0,555,-84.8,0.0,-84.8,0,0
745,goal_08,col_approach,560,0,560,-84.0,0.0,-84.0,0,0
746,goal_08,col_approach,557,0,557,-84.81,0.0,-84.81,0,0
747,goal_08,col_approach,556,0,556,-85.52,0.0,-85.52,0,0
748,goal_08,col_approach,554,0,554,-85.68,0.0,-85.68,0,0
749,goal_08,col_retorno,847,82,929,243.0,-155.79,87.2,1,1
750,goal_08,col_approach,367,0,367,-108.49,0.0,-108.49,0,0
751,goal_08,col_approach,458,0,458,-96.07,0.0,-96.07,0,0
752,goal_08,col_approach,515,0,515,-89.34,0.0,-89.34,0,0
753,goal_08,col_approach,556,0,556,-84.63,0.0,-84.63,0,0
754,goal_08,col_approach,560,0,560,-84.15,0.0,-84.15,0,0
755,goal_08,col_approach,557,0,557,-84.87,0.0,-84.87,0,0
756,goal_08,col_approach,555,0,555,-85.73,0.0,-85.73,0,0
757,goal_08,col_approach,555,0,555,-85.68,0.0,-85.68,0,0
758,goal_08,col_retorno,847,87,934,242.94,-157.15,85.79,1,1
759,goal_08,col_approach,364,0,364,-109.11,0.0,-109.11,0,0
760,goal_08,col_approach,456,0,456,-96.63,0.0,-96.63,0,0
761,goal_08,col_approach,518,0,518,-90.27,0.0,-90.27,0,0
762,goal_08,col_approach,554,0,554,-84.97,0.0,-84.97,0,0
763,goal_08,col_approach,558,0,558,-84.52,0.0,-84.52,0,0
