episodio,goal_id,tipo_episodio,resultado,pasos,reward,llego_estanteria,heading_llegada_rad
1,goal_01,approach,exito,223,81.08,True,-0.416
2,goal_01,approach,exito,221,81.13,True,-0.3768
3,goal_01,approach,exito,221,81.04,True,-0.3812
4,goal_01,approach,exito,221,81.07,True,-0.3794
5,goal_01,approach,exito,221,81.07,True,-0.3798
6,goal_01,approach,exito,221,81.07,True,-0.3795
7,goal_01,approach,exito,221,81.07,True,-0.3796
8,goal_01,approach,exito,221,81.05,True,-0.3806
9,goal_01,approach,exito,221,81.07,True,-0.3796
10,goal_01,approach,exito,221,81.06,True,-0.3801
11,goal_01,approach,exito,221,81.07,True,-0.3798
12,goal_01,approach,exito,221,81.06,True,-0.3802
13,goal_01,approach,exito,221,81.06,True,-0.3802
14,goal_01,approach,exito,221,81.06,True,-0.3804
15,goal_01,approach,exito,221,81.06,True,-0.3803
16,goal_01,approach,exito,221,81.06,True,-0.3803
17,goal_01,approach,exito,221,81.06,True,-0.3801
18,goal_01,approach,exito,221,81.06,True,-0.38
19,goal_01,approach,exito,221,81.06,True,-0.38
20,goal_01,approach,exito,221,81.06,True,-0.3801
21,goal_01,approach,exito,221,81.06,True,-0.3801
22,goal_01,approach,exito,221,81.06,True,-0.3801
23,goal_01,approach,exito,221,81.06,True,-0.3802
24,goal_01,approach,exito,221,81.06,True,-0.3801
25,goal_01,approach,exito,221,81.06,True,-0.3802
26,goal_01,approach,exito,221,81.06,True,-0.3801
27,goal_01,approach,exito,221,81.06,True,-0.3802
28,goal_01,approach,exito,221,81.06,True,-0.3802
29,goal_01,approach,exito,221,81.06,True,-0.3802
30,goal_01,approach,exito,221,81.06,True,-0.3801
31,goal_01,approach,exito,221,81.06,True,-0.3802
32,goal_01,approach,exito,221,81.06,True,-0.3801
33,goal_01,approach,exito,221,81.06,True,-0.3801
34,goal_01,approach,exito,221,81.06,True,-0.3801
35,goal_01,approach,exito,221,81.06,True,-0.3801
36,goal_01,approach,exito,221,81.06,True,-0.3801
37,goal_01,approach,exito,221,81.06,True,-0.3802
38,goal_01,approach,exito,221,81.06,True,-0.3802
39,goal_01,approach,exito,221,81.08,True,-0.3791
40,goal_01,approach,exito,221,81.07,True,-0.3798
41,goal_01,approach,exito,221,81.06,True,-0.3804
42,goal_01,approach,exito,221,81.06,True,-0.3799
43,goal_01,approach,exito,221,81.06,True,-0.3801
44,goal_01,approach,exito,221,81.07,True,-0.3799
45,goal_01,approach,exito,221,81.06,True,-0.3801
46,goal_01,approach,exito,221,81.06,True,-0.3801
47,goal_01,approach,exito,221,81.08,True,-0.3792
48,goal_01,approach,exito,221,81.07,True,-0.3799
49,goal_01,approach,exito,221,81.07,True,-0.3794
50,goal_01,approach,exito,221,81.07,True,-0.3795
51,goal_01,approach,exito,221,81.06,True,-0.3804
52,goal_01,approach,exito,221,81.07,True,-0.3796
53,goal_01,approach,exito,221,81.06,True,-0.3801
54,goal_01,approach,exito,221,81.07,True,-0.3798
55,goal_01,approach,exito,221,81.06,True,-0.3803
56,goal_01,approach,exito,221,81.06,True,-0.3802
57,goal_01,approach,exito,221,81.06,True,-0.3804
58,goal_01,approach,exito,221,81.06,True,-0.3803
59,goal_01,approach,exito,221,81.06,True,-0.3802
60,goal_01,approach,exito,221,81.06,True,-0.3801
61,goal_01,approach,exito,221,81.06,True,-0.3801
62,goal_01,approach,exito,221,81.06,True,-0.38
63,goal_01,approach,exito,221,81.06,True,-0.3801
64,goal_01,approach,exito,221,81.06,True,-0.38
65,goal_01,approach,exito,221,81.06,True,-0.3801
66,goal_01,approach,exito,221,81.06,True,-0.3801
67,goal_01,approach,exito,221,81.06,True,-0.3803
68,goal_01,approach,exito,221,81.06,True,-0.3803
69,goal_01,approach,exito,221,81.06,True,-0.3804
70,goal_01,approach,exito,221,81.06,True,-0.3803
71,goal_01,approach,exito,221,81.06,True,-0.3802
72,goal_01,approach,exito,221,81.06,True,-0.3799
73,goal_01,approach,exito,221,81.06,True,-0.3799
74,goal_01,approach,exito,221,81.06,True,-0.3799
75,goal_01,approach,exito,221,81.06,True,-0.3801
76,goal_01,approach,exito,221,81.06,True,-0.3803
77,goal_01,approach,exito,221,81.06,True,-0.3804
78,goal_01,approach,exito,221,81.06,True,-0.3803
79,goal_01,approach,exito,221,81.06,True,-0.3804
80,goal_01,approach,exito,221,81.06,True,-0.3801
81,goal_01,approach,exito,221,81.06,True,-0.38
82,goal_01,approach,exito,221,81.06,True,-0.3799
83,goal_01,approach,exito,221,81.06,True,-0.38
84,goal_01,approach,exito,221,81.06,True,-0.3801
85,goal_01,approach,exito,221,81.06,True,-0.3802
86,goal_01,approach,exito,221,81.06,True,-0.3801
87,goal_01,approach,exito,221,81.06,True,-0.3803
88,goal_01,approach,exito,221,81.06,True,-0.3802
89,goal_01,approach,exito,221,81.06,True,-0.3802
90,goal_01,approach,exito,221,81.06,True,-0.3801
91,goal_01,approach,exito,221,81.06,True,-0.3801
92,goal_01,approach,exito,221,81.06,True,-0.3801
93,goal_01,approach,exito,221,81.06,True,-0.3801
94,goal_01,approach,exito,221,81.06,True,-0.38
95,goal_01,approach,exito,221,81.06,True,-0.3802
96,goal_01,approach,exito,221,81.06,True,-0.3801
97,goal_01,approach,exito,221,81.06,True,-0.3802
98,goal_01,approach,exito,221,81.06,True,-0.3802
99,goal_01,approach,exito,221,81.06,True,-0.3802
100,goal_01,approach,exito,221,81.06,True,-0.3801
101,goal_02,approach,exito,330,98.23,True,-0.137
102,goal_02,approach,exito,330,97.98,True,-0.1454
103,goal_02,approach,exito,330,97.99,True,-0.145
104,goal_02,approach,exito,330,97.98,True,-0.1452
105,goal_02,approach,exito,330,97.99,True,-0.145
106,goal_02,approach,exito,330,97.98,True,-0.1454
107,goal_02,approach,exito,330,97.98,True,-0.1451
108,goal_02,approach,exito,330,97.98,True,-0.1453
109,goal_02,approach,exito,330,97.99,True,-0.1449
110,goal_02,approach,exito,330,97.98,True,-0.1452
111,goal_02,approach,exito,330,97.98,True,-0.1451
112,goal_02,approach,exito,330,97.98,True,-0.1454
113,goal_02,approach,exito,330,97.98,True,-0.1451
114,goal_02,approach,exito,330,97.98,True,-0.1452
115,goal_02,approach,exito,330,97.99,True,-0.1449
116,goal_02,approach,exito,330,97.98,True,-0.1453
117,goal_02,approach,exito,330,97.98,True,-0.1451
118,goal_02,approach,exito,330,97.98,True,-0.1454
119,goal_02,approach,exito,330,97.99,True,-0.145
120,goal_02,approach,exito,330,97.98,True,-0.1452
121,goal_02,approach,exito,330,97.99,True,-0.145
122,goal_02,approach,exito,330,97.98,True,-0.1454
123,goal_02,approach,exito,330,97.98,True,-0.1451
124,goal_02,approach,exito,330,97.98,True,-0.1453
125,goal_02,approach,exito,330,97.99,True,-0.1449
126,goal_02,approach,exito,330,97.98,True,-0.1452
127,goal_02,approach,exito,330,97.98,True,-0.1451
128,goal_02,approach,exito,330,97.98,True,-0.1454
129,goal_02,approach,exito,330,97.98,True,-0.1451
130,goal_02,approach,exito,330,97.98,True,-0.1452
131,goal_02,approach,exito,330,97.99,True,-0.145
132,goal_02,approach,exito,330,97.98,True,-0.1453
133,goal_02,approach,exito,330,97.98,True,-0.1451
134,goal_02,approach,exito,330,97.98,True,-0.1453
135,goal_02,approach,exito,330,97.98,True,-0.145
136,goal_02,approach,exito,330,97.98,True,-0.1451
137,goal_02,approach,exito,330,97.98,True,-0.1451
138,goal_02,approach,exito,330,97.98,True,-0.1453
139,goal_02,approach,exito,330,97.98,True,-0.1451
140,goal_02,approach,exito,330,97.98,True,-0.1452
141,goal_02,approach,exito,330,97.99,True,-0.145
142,goal_02,approach,exito,330,97.98,True,-0.1451
143,goal_02,approach,exito,330,97.98,True,-0.1452
144,goal_02,approach,exito,330,97.98,True,-0.1453
145,goal_02,approach,exito,330,97.98,True,-0.1452
146,goal_02,approach,exito,330,97.98,True,-0.1451
147,goal_02,approach,exito,330,97.98,True,-0.145
148,goal_02,approach,exito,330,97.98,True,-0.1452
149,goal_02,approach,exito,330,97.98,True,-0.1452
150,goal_02,approach,exito,330,97.98,True,-0.1452
151,goal_02,approach,exito,330,97.98,True,-0.1451
152,goal_02,approach,exito,330,97.98,True,-0.1451
153,goal_02,approach,exito,330,97.98,True,-0.1451
154,goal_02,approach,exito,330,97.98,True,-0.1452
155,goal_02,approach,exito,330,97.98,True,-0.1452
156,goal_02,approach,exito,330,97.98,True,-0.1451
157,goal_02,approach,exito,330,97.98,True,-0.1451
158,goal_02,approach,exito,330,97.98,True,-0.1451
159,goal_02,approach,exito,330,97.98,True,-0.1452
160,goal_02,approach,exito,330,97.98,True,-0.1452
161,goal_02,approach,exito,330,97.98,True,-0.1452
162,goal_02,approach,exito,330,97.98,True,-0.1451
163,goal_02,approach,exito,330,97.98,True,-0.1451
164,goal_02,approach,exito,330,97.98,True,-0.1451
165,goal_02,approach,exito,330,97.98,True,-0.1452
166,goal_02,approach,exito,330,97.98,True,-0.1452
167,goal_02,approach,exito,330,97.98,True,-0.1451
168,goal_02,approach,exito,330,97.98,True,-0.145
169,goal_02,approach,exito,330,97.98,True,-0.1451
170,goal_02,approach,exito,330,97.98,True,-0.1452
171,goal_02,approach,exito,330,97.98,True,-0.1453
172,goal_02,approach,exito,330,97.98,True,-0.1451
173,goal_02,approach,exito,330,97.98,True,-0.1451
174,goal_02,approach,exito,330,97.98,True,-0.1451
175,goal_02,approach,exito,330,97.98,True,-0.1452
176,goal_02,approach,exito,330,97.98,True,-0.1452
177,goal_02,approach,exito,330,97.98,True,-0.1452
178,goal_02,approach,exito,330,97.98,True,-0.1451
179,goal_02,approach,exito,330,97.98,True,-0.1451
180,goal_02,approach,exito,330,97.98,True,-0.1451
181,goal_02,approach,exito,330,97.98,True,-0.1453
182,goal_02,approach,exito,330,97.98,True,-0.1452
183,goal_02,approach,exito,330,97.98,True,-0.1452
184,goal_02,approach,exito,330,97.99,True,-0.145
185,goal_02,approach,exito,330,97.98,True,-0.1452
186,goal_02,approach,exito,330,97.98,True,-0.1452
187,goal_02,approach,exito,330,97.98,True,-0.1453
188,goal_02,approach,exito,330,97.98,True,-0.1451
189,goal_02,approach,exito,330,97.98,True,-0.1451
190,goal_02,approach,exito,330,97.98,True,-0.145
191,goal_02,approach,exito,330,97.98,True,-0.1453
192,goal_02,approach,exito,330,97.98,True,-0.1451
193,goal_02,approach,exito,330,97.98,True,-0.1453
194,goal_02,approach,exito,330,97.99,True,-0.145
195,goal_02,approach,exito,330,97.98,True,-0.1452
196,goal_02,approach,exito,330,97.98,True,-0.1451
197,goal_02,approach,exito,330,97.98,True,-0.1454
198,goal_02,approach,exito,330,97.98,True,-0.1451
199,goal_02,approach,exito,330,97.98,True,-0.1452
200,goal_02,approach,exito,330,97.99,True,-0.145
201,goal_03,approach,exito,438,113.74,True,-0.0306
202,goal_03,approach,exito,438,113.86,True,-0.0305
203,goal_03,approach,exito,438,113.86,True,-0.0305
204,goal_03,approach,exito,438,113.86,True,-0.0305
205,goal_03,approach,exito,438,113.86,True,-0.0305
206,goal_03,approach,exito,438,113.86,True,-0.0305
207,goal_03,approach,exito,438,113.86,True,-0.0305
208,goal_03,approach,exito,438,113.86,True,-0.0305
209,goal_03,approach,exito,438,113.86,True,-0.0305
210,goal_03,approach,exito,438,113.86,True,-0.0305
211,goal_03,approach,exito,438,113.86,True,-0.0305
212,goal_03,approach,exito,438,113.86,True,-0.0305
213,goal_03,approach,exito,438,113.86,True,-0.0305
214,goal_03,approach,exito,438,113.86,True,-0.0305
215,goal_03,approach,exito,438,113.86,True,-0.0305
216,goal_03,approach,exito,438,113.86,True,-0.0305
217,goal_03,approach,exito,438,113.86,True,-0.0305
218,goal_03,approach,exito,438,113.86,True,-0.0305
219,goal_03,approach,exito,438,113.86,True,-0.0305
220,goal_03,approach,exito,438,113.86,True,-0.0305
221,goal_03,approach,exito,438,113.86,True,-0.0305
222,goal_03,approach,exito,438,113.86,True,-0.0305
223,goal_03,approach,exito,438,113.86,True,-0.0305
224,goal_03,approach,exito,438,113.86,True,-0.0305
225,goal_03,approach,exito,438,113.86,True,-0.0305
226,goal_03,approach,exito,438,113.86,True,-0.0305
227,goal_03,approach,exito,438,113.86,True,-0.0305
228,goal_03,approach,exito,438,113.86,True,-0.0305
229,goal_03,approach,exito,438,113.86,True,-0.0305
230,goal_03,approach,exito,438,113.86,True,-0.0305
231,goal_03,approach,exito,438,113.86,True,-0.0305
232,goal_03,approach,exito,438,113.86,True,-0.0305
233,goal_03,approach,exito,438,113.86,True,-0.0305
234,goal_03,approach,exito,438,113.86,True,-0.0305
235,goal_03,approach,exito,438,113.86,True,-0.0305
236,goal_03,approach,exito,438,113.86,True,-0.0305
237,goal_03,approach,exito,438,113.86,True,-0.0305
238,goal_03,approach,exito,438,113.86,True,-0.0305
239,goal_03,approach,exito,438,113.86,True,-0.0305
240,goal_03,approach,exito,438,113.86,True,-0.0305
241,goal_03,approach,exito,438,113.86,True,-0.0305
242,goal_03,approach,exito,438,113.86,True,-0.0305
243,goal_03,approach,exito,438,113.86,True,-0.0305
244,goal_03,approach,exito,438,113.86,True,-0.0305
245,goal_03,approach,exito,438,113.86,True,-0.0305
246,goal_03,approach,exito,438,113.86,True,-0.0305
247,goal_03,approach,exito,438,113.86,True,-0.0305
248,goal_03,approach,exito,438,113.86,True,-0.0305
249,goal_03,approach,exito,438,113.86,True,-0.0305
250,goal_03,approach,exito,438,113.86,True,-0.0305
251,goal_03,approach,exito,438,113.86,True,-0.0305
252,goal_03,approach,exito,438,113.86,True,-0.0305
253,goal_03,approach,exito,438,113.86,True,-0.0305
254,goal_03,approach,exito,438,113.86,True,-0.0305
255,goal_03,approach,exito,438,113.86,True,-0.0305
256,goal_03,approach,exito,438,113.86,True,-0.0305
257,goal_03,approach,exito,438,113.86,True,-0.0305
258,goal_03,approach,exito,438,113.86,True,-0.0305
259,goal_03,approach,exito,438,113.86,True,-0.0305
260,goal_03,approach,exito,438,113.86,True,-0.0305
261,goal_03,approach,exito,438,113.86,True,-0.0305
262,goal_03,approach,exito,438,113.86,True,-0.0305
263,goal_03,approach,exito,438,113.86,True,-0.0305
264,goal_03,approach,exito,438,113.86,True,-0.0305
265,goal_03,approach,exito,438,113.86,True,-0.0305
266,goal_03,approach,exito,438,113.86,True,-0.0305
267,goal_03,approach,exito,438,113.86,True,-0.0305
268,goal_03,approach,exito,438,113.86,True,-0.0305
269,goal_03,approach,exito,438,113.86,True,-0.0305
270,goal_03,approach,exito,438,113.86,True,-0.0305
271,goal_03,approach,exito,438,113.86,True,-0.0305
272,goal_03,approach,exito,438,113.86,True,-0.0305
273,goal_03,approach,exito,438,113.86,True,-0.0305
274,goal_03,approach,exito,438,113.86,True,-0.0305
275,goal_03,approach,exito,438,113.86,True,-0.0305
276,goal_03,approach,exito,438,113.86,True,-0.0305
277,goal_03,approach,exito,438,113.86,True,-0.0305
278,goal_03,approach,exito,438,113.86,True,-0.0305
279,goal_03,approach,exito,438,113.86,True,-0.0305
280,goal_03,approach,exito,438,113.86,True,-0.0305
281,goal_03,approach,exito,438,113.86,True,-0.0305
282,goal_03,approach,exito,438,113.86,True,-0.0305
283,goal_03,approach,exito,438,113.86,True,-0.0305
284,goal_03,approach,exito,438,113.86,True,-0.0305
285,goal_03,approach,exito,438,113.86,True,-0.0305
286,goal_03,approach,exito,438,113.86,True,-0.0305
287,goal_03,approach,exito,438,113.86,True,-0.0305
288,goal_03,approach,exito,438,113.86,True,-0.0305
289,goal_03,approach,exito,438,113.86,True,-0.0305
290,goal_03,approach,exito,438,113.86,True,-0.0305
291,goal_03,approach,exito,438,113.86,True,-0.0305
292,goal_03,approach,exito,438,113.86,True,-0.0305
293,goal_03,approach,exito,438,113.86,True,-0.0305
294,goal_03,approach,exito,438,113.86,True,-0.0305
295,goal_03,approach,exito,438,113.86,True,-0.0305
296,goal_03,approach,exito,438,113.86,True,-0.0305
297,goal_03,approach,exito,438,113.86,True,-0.0305
298,goal_03,approach,exito,438,113.86,True,-0.0305
299,goal_03,approach,exito,438,113.86,True,-0.0305
300,goal_03,approach,exito,438,113.86,True,-0.0305
301,goal_04,approach,exito,564,132.41,True,-0.0238
302,goal_04,approach,exito,564,132.41,True,-0.0238
303,goal_04,approach,exito,564,132.41,True,-0.0238
304,goal_04,approach,exito,564,132.41,True,-0.0238
305,goal_04,approach,exito,564,132.41,True,-0.0238
306,goal_04,approach,exito,564,132.41,True,-0.0238
307,goal_04,approach,exito,564,132.41,True,-0.0238
308,goal_04,approach,exito,564,132.41,True,-0.0238
309,goal_04,approach,exito,564,132.41,True,-0.0238
310,goal_04,approach,exito,564,132.41,True,-0.0238
311,goal_04,approach,exito,564,132.41,True,-0.0238
312,goal_04,approach,exito,564,132.41,True,-0.0238
313,goal_04,approach,exito,564,132.41,True,-0.0238
314,goal_04,approach,exito,564,132.41,True,-0.0238
315,goal_04,approach,exito,564,132.41,True,-0.0238
316,goal_04,approach,exito,564,132.41,True,-0.0238
317,goal_04,approach,exito,564,132.41,True,-0.0238
318,goal_04,approach,exito,564,132.41,True,-0.0238
319,goal_04,approach,exito,564,132.41,True,-0.0238
320,goal_04,approach,exito,564,132.41,True,-0.0238
321,goal_04,approach,exito,564,132.41,True,-0.0238
322,goal_04,approach,exito,564,132.41,True,-0.0238
323,goal_04,approach,exito,564,132.41,True,-0.0238
324,goal_04,approach,exito,564,132.41,True,-0.0238
325,goal_04,approach,exito,564,132.41,True,-0.0238
326,goal_04,approach,exito,564,132.41,True,-0.0238
327,goal_04,approach,exito,564,132.41,True,-0.0238
328,goal_04,approach,exito,564,132.41,True,-0.0238
329,goal_04,approach,exito,564,132.41,True,-0.0238
330,goal_04,approach,exito,564,132.41,True,-0.0238
331,goal_04,approach,exito,564,132.41,True,-0.0238
332,goal_04,approach,exito,564,132.41,True,-0.0238
333,goal_04,approach,exito,564,132.41,True,-0.0238
334,goal_04,approach,exito,564,132.41,True,-0.0238
335,goal_04,approach,exito,564,132.41,True,-0.0238
336,goal_04,approach,exito,564,132.41,True,-0.0238
337,goal_04,approach,exito,564,132.41,True,-0.0238
338,goal_04,approach,exito,564,132.41,True,-0.0238
339,goal_04,approach,exito,564,132.41,True,-0.0238
340,goal_04,approach,exito,564,132.41,True,-0.0238
341,goal_04,approach,exito,564,132.41,True,-0.0238
342,goal_04,approach,exito,564,132.41,True,-0.0238
343,goal_04,approach,exito,564,132.41,True,-0.0238
344,goal_04,approach,exito,564,132.41,True,-0.0238
345,goal_04,approach,exito,564,132.41,True,-0.0238
346,goal_04,approach,exito,564,132.41,True,-0.0238
347,goal_04,approach,exito,564,132.41,True,-0.0238
348,goal_04,approach,exito,564,132.41,True,-0.0238
349,goal_04,approach,exito,564,132.41,True,-0.0238
350,goal_04,approach,exito,564,132.41,True,-0.0238
351,goal_04,approach,exito,564,132.41,True,-0.0238
352,goal_04,approach,exito,564,132.41,True,-0.0238
353,goal_04,approach,exito,564,132.41,True,-0.0238
354,goal_04,approach,exito,564,132.41,True,-0.0238
355,goal_04,approach,exito,564,132.41,True,-0.0238
356,goal_04,approach,exito,564,132.41,True,-0.0238
357,goal_04,approach,exito,564,132.41,True,-0.0238
358,goal_04,approach,exito,564,132.41,True,-0.0238
359,goal_04,approach,exito,564,132.41,True,-0.0238
360,goal_04,approach,exito,564,132.41,True,-0.0238
361,goal_04,approach,exito,564,132.41,True,-0.0238
362,goal_04,approach,exito,564,132.41,True,-0.0238
363,goal_04,approach,exito,564,132.41,True,-0.0238
364,goal_04,approach,exito,564,132.41,True,-0.0238
365,goal_04,approach,exito,564,132.41,True,-0.0238
366,goal_04,approach,exito,564,132.41,True,-0.0238
367,goal_04,approach,exito,564,132.41,True,-0.0238
368,goal_04,approach,exito,564,132.41,True,-0.0238
369,goal_04,approach,exito,564,132.41,True,-0.0238
370,goal_04,approach,exito,564,132.41,True,-0.0238
371,goal_04,approach,exito,564,132.41,True,-0.0238
372,goal_04,approach,exito,564,132.41,True,-0.0238
373,goal_04,approach,exito,564,132.41,True,-0.0238
374,goal_04,approach,exito,564,132.41,True,-0.0238
375,goal_04,approach,exito,564,132.41,True,-0.0238
376,goal_04,approach,exito,564,132.41,True,-0.0238
377,goal_04,approach,exito,564,132.41,True,-0.0238
378,goal_04,approach,exito,564,132.41,True,-0.0238
379,goal_04,approach,exito,564,132.41,True,-0.0238
380,goal_04,approach,exito,564,132.41,True,-0.0238
381,goal_04,approach,exito,564,132.41,True,-0.0238
382,goal_04,approach,exito,564,132.41,True,-0.0238
383,goal_04,approach,exito,564,132.41,True,-0.0238
384,goal_04,approach,exito,564,132.41,True,-0.0238
385,goal_04,approach,exito,564,132.41,True,-0.0238
386,goal_04,approach,exito,564,132.41,True,-0.0238
387,goal_04,approach,exito,564,132.41,True,-0.0238
388,goal_04,approach,exito,564,132.41,True,-0.0238
389,goal_04,approach,exito,564,132.41,True,-0.0238
390,goal_04,approach,exito,564,132.41,True,-0.0238
391,goal_04,approach,exito,564,132.41,True,-0.0238
392,goal_04,approach,exito,564,132.41,True,-0.0238
393,goal_04,approach,exito,564,132.41,True,-0.0238
394,goal_04,approach,exito,564,132.41,True,-0.0238
395,goal_04,approach,exito,564,132.41,True,-0.0238
396,goal_04,approach,exito,564,132.41,True,-0.0238
397,goal_04,approach,exito,564,132.41,True,-0.0238
398,goal_04,approach,exito,564,132.41,True,-0.0238
399,goal_04,approach,exito,564,132.41,True,-0.0238
400,goal_04,approach,exito,564,132.41,True,-0.0238
401,goal_05,approach,exito,251,73.75,True,-2.1418
402,goal_05,approach,exito,251,73.62,True,-2.1407
403,goal_05,approach,exito,251,73.63,True,-2.1406
404,goal_05,approach,exito,251,73.63,True,-2.1405
405,goal_05,approach,exito,251,73.64,True,-2.1403
406,goal_05,approach,exito,251,73.62,True,-2.1407
407,goal_05,approach,exito,251,73.62,True,-2.1407
408,goal_05,approach,exito,251,73.63,True,-2.1404
409,goal_05,approach,exito,251,73.63,True,-2.1406
410,goal_05,approach,exito,251,73.63,True,-2.1405
411,goal_05,approach,exito,251,73.63,True,-2.1406
412,goal_05,approach,exito,251,73.64,True,-2.1404
413,goal_05,approach,exito,251,73.63,True,-2.1405
414,goal_05,approach,exito,251,73.62,True,-2.1408
415,goal_05,approach,exito,251,73.63,True,-2.1406
416,goal_05,approach,exito,251,73.64,True,-2.1403
417,goal_05,approach,exito,251,73.63,True,-2.1405
418,goal_05,approach,exito,251,73.63,True,-2.1406
419,goal_05,approach,exito,251,73.62,True,-2.1407
420,goal_05,approach,exito,251,73.63,True,-2.1404
421,goal_05,approach,exito,251,73.62,True,-2.1407
422,goal_05,approach,exito,251,73.62,True,-2.1407
423,goal_05,approach,exito,251,73.63,True,-2.1404
424,goal_05,approach,exito,251,73.63,True,-2.1404
425,goal_05,approach,exito,251,73.63,True,-2.1406
426,goal_05,approach,exito,251,73.62,True,-2.1407
427,goal_05,approach,exito,251,73.63,True,-2.1405
428,goal_05,approach,exito,251,73.64,True,-2.1404
429,goal_05,approach,exito,251,73.62,True,-2.1408
430,goal_05,approach,exito,251,73.63,True,-2.1406
431,goal_05,approach,exito,251,73.63,True,-2.1404
432,goal_05,approach,exito,251,73.63,True,-2.1404
433,goal_05,approach,exito,251,73.63,True,-2.1406
434,goal_05,approach,exito,251,73.62,True,-2.1407
435,goal_05,approach,exito,251,73.63,True,-2.1404
436,goal_05,approach,exito,251,73.63,True,-2.1406
437,goal_05,approach,exito,251,73.62,True,-2.1407
438,goal_05,approach,exito,251,73.63,True,-2.1405
439,goal_05,approach,exito,251,73.64,True,-2.1404
440,goal_05,approach,exito,251,73.63,True,-2.1405
441,goal_05,approach,exito,251,73.62,True,-2.1408
442,goal_05,approach,exito,251,73.62,True,-2.1407
443,goal_05,approach,exito,251,73.65,True,-2.1403
444,goal_05,approach,exito,251,73.63,True,-2.1406
445,goal_05,approach,exito,251,73.63,True,-2.1405
446,goal_05,approach,exito,251,73.63,True,-2.1406
447,goal_05,approach,exito,251,73.63,True,-2.1405
448,goal_05,approach,exito,251,73.63,True,-2.1406
449,goal_05,approach,exito,251,73.62,True,-2.1407
450,goal_05,approach,exito,251,73.63,True,-2.1404
451,goal_05,approach,exito,251,73.63,True,-2.1404
452,goal_05,approach,exito,251,73.62,True,-2.1407
453,goal_05,approach,exito,251,73.63,True,-2.1406
454,goal_05,approach,exito,251,73.63,True,-2.1405
455,goal_05,approach,exito,251,73.63,True,-2.1404
456,goal_05,approach,exito,251,73.62,True,-2.1407
457,goal_05,approach,exito,251,73.62,True,-2.1407
458,goal_05,approach,exito,251,73.64,True,-2.1403
459,goal_05,approach,exito,251,73.63,True,-2.1405
460,goal_05,approach,exito,251,73.63,True,-2.1405
461,goal_05,approach,exito,251,73.63,True,-2.1406
462,goal_05,approach,exito,251,73.63,True,-2.1405
463,goal_05,approach,exito,251,73.63,True,-2.1405
464,goal_05,approach,exito,251,73.62,True,-2.1408
465,goal_05,approach,exito,251,73.63,True,-2.1405
466,goal_05,approach,exito,251,73.64,True,-2.1403
467,goal_05,approach,exito,251,73.63,True,-2.1406
468,goal_05,approach,exito,251,73.62,True,-2.1407
469,goal_05,approach,exito,251,73.62,True,-2.1407
470,goal_05,approach,exito,251,73.65,True,-2.1404
471,goal_05,approach,exito,251,73.63,True,-2.1406
472,goal_05,approach,exito,251,73.62,True,-2.1407
473,goal_05,approach,exito,251,73.63,True,-2.1404
474,goal_05,approach,exito,251,73.63,True,-2.1405
475,goal_05,approach,exito,251,73.63,True,-2.1406
476,goal_05,approach,exito,251,73.62,True,-2.1407
477,goal_05,approach,exito,251,73.63,True,-2.1405
478,goal_05,approach,exito,251,73.64,True,-2.1403
479,goal_05,approach,exito,251,73.62,True,-2.1408
480,goal_05,approach,exito,251,73.63,True,-2.1406
481,goal_05,approach,exito,251,73.63,True,-2.1404
482,goal_05,approach,exito,251,73.63,True,-2.1405
483,goal_05,approach,exito,251,73.62,True,-2.1406
484,goal_05,approach,exito,251,73.62,True,-2.1408
485,goal_05,approach,exito,251,73.64,True,-2.1404
486,goal_05,approach,exito,251,73.63,True,-2.1404
487,goal_05,approach,exito,251,73.63,True,-2.1406
488,goal_05,approach,exito,251,73.63,True,-2.1405
489,goal_05,approach,exito,251,73.63,True,-2.1405
490,goal_05,approach,exito,251,73.63,True,-2.1406
491,goal_05,approach,exito,251,73.62,True,-2.1407
492,goal_05,approach,exito,251,73.63,True,-2.1406
493,goal_05,approach,exito,251,73.65,True,-2.1402
494,goal_05,approach,exito,251,73.63,True,-2.1406
495,goal_05,approach,exito,251,73.63,True,-2.1406
496,goal_05,approach,exito,251,73.62,True,-2.1406
497,goal_05,approach,exito,251,73.63,True,-2.1405
498,goal_05,approach,exito,251,73.63,True,-2.1406
499,goal_05,approach,exito,251,73.62,True,-2.1407
500,goal_05,approach,exito,251,73.63,True,-2.1404
501,goal_06,approach,exito,200,69.5,True,-1.4517
502,goal_06,approach,exito,199,69.5,True,-1.4522
503,goal_06,approach,exito,199,69.5,True,-1.4524
504,goal_06,approach,exito,199,69.49,True,-1.4523
505,goal_06,approach,exito,199,69.5,True,-1.4521
506,goal_06,approach,exito,199,69.5,True,-1.4524
507,goal_06,approach,exito,199,69.49,True,-1.4524
508,goal_06,approach,exito,199,69.5,True,-1.4523
509,goal_06,approach,exito,199,69.5,True,-1.4524
510,goal_06,approach,exito,199,69.5,True,-1.4522
511,goal_06,approach,exito,199,69.5,True,-1.4524
512,goal_06,approach,exito,199,69.49,True,-1.4525
513,goal_06,approach,exito,199,69.5,True,-1.4523
514,goal_06,approach,exito,199,69.5,True,-1.4523
515,goal_06,approach,exito,199,69.5,True,-1.4523
516,goal_06,approach,exito,199,69.49,True,-1.4524
517,goal_06,approach,exito,199,69.5,True,-1.4523
